male, female, male hasTB, female hasTB, male hasTBinTrt, female hasTBinTrt, male hasTBhadTrt, female hasTBhadTrt, (rows are ages 0 5 10 etc),,,,,,,,,,,,,,,,,,,
19138,19179,14,20,6,3,5,2,0,0,782,800,1,4,0,0,0,0,0,0
19013,18652,46,33,7,6,5,6,1,0,2903,2936,2,1,0,0,0,0,0,0
17047,16718,54,42,13,13,9,11,1,0,4661,4666,3,0,1,0,0,0,0,0
15208,14901,44,42,18,14,14,12,1,1,5741,5545,0,0,1,1,0,0,0,0
13589,13204,33,26,13,8,12,6,0,0,6212,6057,0,1,0,2,0,0,0,0
12147,11565,26,24,9,7,9,7,0,0,6301,6122,1,1,0,0,0,0,0,0
10820,10402,16,27,9,16,6,15,0,1,6089,5843,2,0,0,0,0,1,0,0
9477,9284,24,24,12,9,9,9,0,1,5750,5597,1,0,0,0,2,0,0,0
8336,8391,34,33,12,15,10,14,3,0,5209,5359,0,0,0,1,3,0,0,0
7202,7243,31,36,19,14,17,12,0,0,4790,4827,0,0,1,0,2,2,0,0
6193,6268,51,36,12,20,12,18,2,0,4298,4353,0,0,0,1,3,2,0,0
4955,5334,38,32,24,17,24,17,0,2,3422,3714,0,0,0,0,3,2,0,0
3957,4291,25,33,12,14,8,13,0,0,2819,3021,0,0,0,0,1,2,0,0
2860,3188,23,23,8,5,8,3,2,2,2063,2300,0,0,0,0,1,1,0,0
1839,2217,15,24,7,6,6,5,0,0,1342,1618,0,1,0,0,0,0,0,0
1091,1295,7,18,5,5,3,4,0,0,807,952,0,0,0,0,0,2,0,0
511,745,4,10,0,3,0,3,0,0,395,536,0,0,0,0,0,1,0,0
244,340,2,9,1,3,1,1,0,0,182,247,0,0,0,1,0,0,0,0
55,112,0,2,0,1,0,1,0,0,45,88,0,0,0,0,0,0,0,0
14,19,0,0,0,0,0,0,0,0,9,16,0,0,0,0,0,0,0,0
