male, female, male hasTB, female hasTB, male hasTBinTrt, female hasTBinTrt, male hasTBhadTrt, female hasTBhadTrt, (rows are ages 0 5 10 etc),,,,,,,,,,,,,,,,,,,
19157,19005,40,18,0,0,0,0,1,1,1337,1332,2,1,1,0,0,0,0,0
17246,16939,81,70,3,1,3,1,3,1,3546,3565,0,5,0,1,0,0,0,0
15392,15091,77,79,2,4,2,3,2,7,4950,4811,3,0,0,1,0,0,0,0
13794,13403,70,59,4,4,4,3,1,2,5562,5466,2,0,1,0,0,0,0,0
12339,11738,44,52,4,3,1,2,1,7,6008,5801,1,0,0,2,0,0,0,0
11036,10602,34,52,0,4,0,4,0,1,5963,5711,1,1,0,1,0,0,0,0
9712,9457,42,36,5,7,3,6,3,3,5701,5482,1,1,0,0,0,0,0,0
8620,8573,55,37,10,4,9,4,3,2,5241,5301,1,0,1,0,4,0,0,0
7525,7443,40,50,4,5,3,4,1,3,4902,4825,0,1,0,0,2,2,0,0
6610,6546,56,56,3,6,3,6,2,4,4522,4463,0,0,0,0,3,2,0,0
5442,5658,66,55,5,5,4,5,6,6,3742,3926,0,0,0,0,2,4,0,0
4501,4734,59,46,6,4,6,3,4,2,3202,3333,0,0,0,0,0,1,0,0
3500,3717,39,36,3,2,3,2,3,2,2518,2695,0,0,0,0,4,2,0,0
2466,2811,35,28,6,1,6,1,1,3,1796,2048,0,0,0,0,2,1,0,0
1636,1878,17,22,2,2,2,2,0,1,1217,1380,0,0,0,0,0,0,0,0
941,1205,10,12,1,0,1,0,0,0,716,879,0,0,0,0,0,0,0,0
479,647,4,8,0,1,0,1,1,1,365,489,0,0,0,0,0,0,0,0
181,275,2,1,0,0,0,0,0,0,145,213,0,0,0,0,0,0,0,0
56,73,0,2,0,0,0,0,0,0,44,62,0,0,0,0,0,0,0,0
7,18,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0
