male, female, male hasTB, female hasTB, male hasTBinTrt, female hasTBinTrt, male hasTBhadTrt, female hasTBhadTrt, (rows are ages 0 5 10 etc),,,,,,,,,,,,,,,,,,,
18993,19017,17,11,6,0,4,0,0,1,488,520,2,0,0,0,0,0,0,0
19290,18951,26,36,9,11,8,11,0,1,2371,2316,1,0,0,1,0,0,0,0
17745,17479,44,25,14,7,13,5,2,2,4261,4266,0,0,0,1,0,0,0,0
15974,15543,38,18,18,5,11,3,0,1,5556,5471,0,0,1,0,0,0,0,0
14090,13802,19,30,7,14,4,10,0,1,6223,6013,1,1,1,0,0,0,0,0
12653,12189,13,23,2,9,1,7,0,0,6299,6141,1,0,0,1,0,0,0,0
11236,10836,14,16,6,9,6,9,0,0,6184,6036,0,0,0,0,4,1,0,0
9951,9556,25,19,15,9,14,9,3,0,5876,5601,0,0,0,0,1,1,0,0
8579,8639,22,24,12,15,9,13,0,0,5393,5466,0,0,0,0,1,0,0,0
7557,7602,36,25,16,14,14,11,1,0,4886,4998,0,0,0,0,4,2,0,0
6457,6515,30,23,15,17,11,17,0,0,4392,4417,0,0,0,1,1,3,0,0
5193,5602,28,23,12,14,11,10,1,1,3620,3910,0,0,0,0,4,0,0,0
4113,4500,18,31,9,10,8,9,1,1,2879,3130,0,0,0,1,1,3,0,0
3060,3416,18,29,7,10,6,9,1,0,2188,2424,0,0,0,0,0,0,0,0
1886,2294,16,21,8,10,4,8,0,0,1378,1684,0,0,0,0,2,0,0,0
1182,1420,9,8,5,2,3,2,0,1,856,1065,0,0,0,0,0,0,0,0
541,765,1,10,0,4,0,3,0,0,414,546,0,0,0,0,1,1,0,0
242,340,1,0,1,0,1,0,0,0,181,256,0,0,0,0,0,0,0,0
66,122,2,2,2,0,2,0,0,0,46,85,0,0,0,0,0,0,0,0
12,25,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0
