male, female, male hasTB, female hasTB, male hasTBinTrt, female hasTBinTrt, male hasTBhadTrt, female hasTBhadTrt, (rows are ages 0 5 10 etc),,,,,,,,,,,,,,,,,,,
19268,19433,28,33,5,3,4,3,3,1,1378,1325,2,3,1,0,0,0,0,0
17483,17300,81,75,4,6,2,6,2,3,3690,3583,3,4,1,0,0,0,0,0
15416,15408,54,79,6,10,4,9,3,4,4844,4781,1,0,1,0,0,0,0,0
14175,13381,50,59,12,13,9,11,6,1,5606,5253,0,3,1,1,0,0,0,0
12382,12229,36,55,7,9,7,7,2,10,5888,5719,2,0,1,0,0,0,0,0
11159,10764,33,45,2,1,1,1,0,0,5830,5734,0,2,0,0,0,0,0,0
9866,9623,53,45,7,4,5,4,3,1,5552,5523,0,1,2,0,1,1,0,0
8759,8474,54,47,6,9,5,8,6,3,5376,5146,0,0,0,0,0,2,0,0
7651,7641,59,44,7,10,6,8,2,1,4856,4913,0,0,0,0,0,2,0,0
6654,6656,51,48,5,4,5,4,3,5,4475,4473,0,1,0,0,1,3,0,0
5608,5785,51,59,6,11,5,10,3,4,3861,4007,1,0,0,0,2,1,0,0
4489,4780,40,57,6,8,6,8,4,5,3177,3367,0,2,0,0,0,1,0,0
3457,3831,45,44,3,1,2,0,0,0,2478,2721,0,0,0,0,1,3,0,0
2434,2914,35,38,6,6,4,4,1,1,1768,2094,0,0,0,1,0,1,0,0
1656,1894,19,29,3,1,3,1,1,2,1192,1382,0,0,0,0,0,4,0,0
917,1231,13,12,4,1,4,1,0,0,668,938,0,0,0,0,0,2,0,0
460,627,9,4,0,0,0,0,0,0,354,481,0,0,0,0,0,0,0,0
203,261,6,1,2,0,1,0,1,0,151,196,0,0,0,0,0,0,0,0
73,67,0,1,0,0,0,0,0,0,57,53,0,0,0,0,0,0,0,0
17,16,2,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0
