sensTBincidence, mdrTBincidence, numAlive,,
2,0,2013
4,0,2055
2,0,2087
5,0,2124
8,0,2164
5,0,2199
2,0,2231
1,0,2267
3,0,2306
4,0,2341
3,0,2375
1,0,2423
3,0,2472
2,0,2519
2,0,2567
0,0,2616
5,0,2663
2,0,2713
4,0,2760
0,0,2808
5,0,2858
0,0,2906
7,0,2949
3,0,3006
8,0,3067
4,0,3124
3,0,3187
2,0,3246
2,0,3305
7,0,3365
3,0,3425
4,0,3482
1,0,3543
7,0,3610
2,0,3684
5,0,3753
7,0,3825
3,0,3900
8,0,3970
3,0,4041
7,0,4112
5,0,4189
3,0,4275
7,0,4357
6,0,4440
3,0,4527
5,0,4606
4,0,4694
5,0,4778
8,0,4874
11,0,4968
8,0,5065
6,0,5158
7,0,5259
11,0,5353
8,0,5462
9,0,5565
5,0,5675
10,0,5784
8,0,5891
6,0,6003
9,0,6121
15,0,6241
12,0,6363
10,0,6481
10,0,6606
11,0,6737
7,0,6864
11,0,7000
11,0,7135
11,0,7276
16,0,7418
18,0,7557
18,0,7704
15,0,7861
18,0,8013
20,0,8168
14,0,8321
13,0,8494
19,0,8661
9,0,8824
16,0,9000
15,0,9180
12,0,9357
20,0,9534
17,0,9731
18,0,9924
16,0,10109
30,0,10317
18,0,10514
24,0,10718
22,0,10942
14,0,11161
26,0,11377
25,0,11601
27,0,11831
27,0,12060
29,0,12301
19,0,12547
20,0,12799
24,0,13047
27,0,13314
26,0,13583
21,0,13848
25,0,14118
34,0,14399
22,0,14689
32,0,14967
37,0,15278
41,0,15581
41,0,15885
35,0,16208
25,0,16538
42,0,16862
29,0,17197
39,0,17545
34,0,17890
54,0,18250
37,0,18606
42,0,18984
44,0,19367
49,0,19749
38,0,20143
41,0,20559
43,0,20962
49,0,21383
45,0,21811
39,0,22241
39,0,22689
47,0,23144
60,0,23603
56,0,24069
49,0,24526
53,0,24990
45,0,25443
52,0,25900
55,0,26356
61,0,26801
42,0,27239
46,0,27684
56,0,28125
40,0,28549
52,0,28981
44,0,29414
49,0,29840
37,0,30275
47,0,30705
50,0,31145
46,0,31568
50,0,31989
43,0,32406
42,0,32810
57,0,33228
44,0,33637
51,0,34027
