healthy, latDS, latMDR, DSnoTreat, DScatI, DScatII, DScatIV, MDRnoTreat, MDRcatI, MDRcatII, MDRcatIV, numCurrentPpl, only accurate if RNTCP spec is 1,,,,,,,,,,,
1.50814e+06,1.19586e+06,6017,15958,0,0,0,84,0,0,0,2.72606e+06
1.51064e+06,1.19793e+06,6017,16015,0,0,0,85,0,0,0,2.73068e+06
1.51318e+06,1.19982e+06,6019,15971,12,0,0,84,0,0,0,2.73509e+06
1.51564e+06,1.20172e+06,6025,16041,41,0,0,85,0,0,0,2.73955e+06
1.51806e+06,1.20367e+06,6028,16074,83,0,0,85,1,0,0,2.744e+06
1.52055e+06,1.2057e+06,6028,16034,140,0,0,83,1,0,0,2.74853e+06
1.52309e+06,1.20781e+06,6030,16008,201,0,0,81,1,0,0,2.75322e+06
1.52553e+06,1.20975e+06,6040,16054,270,0,0,82,1,0,0,2.75773e+06
1.52793e+06,1.21194e+06,6053,15975,342,0,0,83,1,0,0,2.76232e+06
1.53036e+06,1.214e+06,6060,15910,418,1,0,82,1,0,0,2.76683e+06
1.53302e+06,1.21594e+06,6080,15878,483,1,0,80,0,1,0,2.77148e+06
1.53558e+06,1.21795e+06,6097,15751,545,4,0,82,0,1,0,2.77601e+06
1.53827e+06,1.21984e+06,6109,15653,636,4,0,78,3,1,0,2.7806e+06
1.541e+06,1.22172e+06,6116,15543,692,7,0,81,4,1,0,2.78516e+06
1.54372e+06,1.22362e+06,6137,15418,732,6,0,85,4,1,0,2.78973e+06
1.54638e+06,1.2255e+06,6161,15294,783,10,0,84,5,1,0,2.79421e+06
1.54914e+06,1.2273e+06,6187,15151,843,13,0,89,6,1,0,2.79873e+06
1.55198e+06,1.22894e+06,6212,15011,934,15,0,89,6,0,0,2.80318e+06
1.55472e+06,1.23068e+06,6246,14937,976,14,0,91,4,2,0,2.80768e+06
1.5576e+06,1.23231e+06,6281,14832,1034,16,0,91,5,3,0,2.81217e+06
1.56056e+06,1.23392e+06,6308,14687,1123,20,0,98,3,4,0,2.81672e+06
1.56358e+06,1.23554e+06,6347,14575,1173,23,0,109,2,5,0,2.82135e+06
1.56657e+06,1.23702e+06,6402,14489,1208,28,0,112,3,5,0,2.82584e+06
1.56951e+06,1.23854e+06,6447,14373,1229,33,0,113,4,5,0,2.83026e+06
1.57271e+06,1.24008e+06,6496,14153,1272,37,0,112,4,7,0,2.83488e+06
1.57598e+06,1.24155e+06,6536,14034,1324,42,0,124,3,5,0,2.8396e+06
1.57903e+06,1.24298e+06,6593,13960,1364,43,0,124,3,6,0,2.84411e+06
1.58217e+06,1.24435e+06,6642,13784,1419,46,0,125,5,8,0,2.84855e+06
1.58528e+06,1.2457e+06,6719,13684,1437,44,0,136,4,7,0,2.85302e+06
1.58846e+06,1.24714e+06,6792,13470,1507,47,0,142,5,7,0,2.85757e+06
1.59175e+06,1.24839e+06,6858,13345,1544,47,0,146,6,10,0,2.8621e+06
1.59486e+06,1.2497e+06,6914,13164,1582,61,0,147,6,11,0,2.86644e+06
1.59818e+06,1.25091e+06,6980,13043,1592,72,0,146,7,13,0,2.87094e+06
1.60171e+06,1.252e+06,7051,12918,1603,79,0,152,6,14,0,2.87554e+06
1.60509e+06,1.25314e+06,7111,12768,1655,82,0,160,6,16,0,2.88002e+06
1.6086e+06,1.25418e+06,7178,12580,1664,80,0,161,7,20,0,2.88448e+06
1.61208e+06,1.25531e+06,7245,12406,1704,85,0,165,7,24,0,2.88904e+06
1.61568e+06,1.25641e+06,7332,12237,1723,91,0,171,8,25,0,2.89368e+06
1.61916e+06,1.25752e+06,7404,12098,1765,94,0,175,6,26,0,2.89825e+06
1.62276e+06,1.25852e+06,7472,11908,1795,98,0,184,6,30,0,2.90278e+06
1.6264e+06,1.25948e+06,7556,11817,1763,100,0,190,5,26,0,2.90734e+06
1.6301e+06,1.26036e+06,7648,11689,1776,103,0,192,5,28,0,2.9119e+06
1.63386e+06,1.26124e+06,7719,11540,1764,116,0,197,6,30,0,2.91647e+06
1.63758e+06,1.26201e+06,7822,11455,1730,133,0,200,6,36,0,2.92098e+06
1.64136e+06,1.26289e+06,7907,11260,1694,135,0,196,8,38,0,2.9255e+06
1.64508e+06,1.26368e+06,7998,11150,1685,136,0,198,9,43,0,2.92998e+06
1.64889e+06,1.26443e+06,8096,10980,1711,131,0,209,9,38,0,2.93449e+06
1.65272e+06,1.26507e+06,8197,10848,1710,131,0,218,10,39,0,2.93894e+06
1.65659e+06,1.2658e+06,8273,10770,1734,118,0,218,8,44,0,2.94356e+06
1.66046e+06,1.26645e+06,8369,10612,1804,122,0,227,9,47,0,2.94811e+06
1.66448e+06,1.26696e+06,8452,10482,1832,119,0,227,7,53,0,2.95262e+06
1.66841e+06,1.26742e+06,8539,10400,1854,126,0,242,6,56,0,2.95706e+06
1.67238e+06,1.26801e+06,8642,10219,1910,129,0,240,8,60,0,2.96161e+06
1.67625e+06,1.2686e+06,8740,10062,1932,136,0,250,7,59,0,2.96605e+06
1.68027e+06,1.26914e+06,8852,9942,1941,147,0,244,9,71,0,2.97061e+06
1.68426e+06,1.26964e+06,8954,9780,1988,150,0,244,8,73,0,2.97511e+06
1.68831e+06,1.2701e+06,9057,9669,2016,162,0,244,10,77,0,2.97965e+06
1.69229e+06,1.27061e+06,9157,9512,2055,153,0,242,11,79,0,2.98412e+06
1.69656e+06,1.27094e+06,9262,9364,2031,157,0,251,9,76,0,2.98865e+06
1.70058e+06,1.27138e+06,9378,9238,2049,161,0,241,11,87,0,2.99312e+06
1.70486e+06,1.27171e+06,9475,9113,2060,157,0,242,14,92,0,2.99773e+06
1.70909e+06,1.27211e+06,9597,8956,2015,166,0,245,14,96,0,3.0023e+06
1.71334e+06,1.27244e+06,9680,8790,2045,175,0,257,12,96,0,3.00684e+06
1.71772e+06,1.27253e+06,9782,8724,2029,183,0,265,11,101,0,3.01135e+06
1.7221e+06,1.27276e+06,9871,8605,2010,179,0,269,13,97,0,3.01591e+06
1.72643e+06,1.27298e+06,9956,8467,1995,198,0,275,14,97,0,3.02042e+06
1.73074e+06,1.27321e+06,10061,8271,2023,206,0,279,13,103,0,3.02491e+06
1.73505e+06,1.27335e+06,10174,8188,2027,192,0,288,14,97,0,3.02938e+06
1.7395e+06,1.27352e+06,10295,7981,2037,199,0,294,13,98,0,3.03394e+06
1.74387e+06,1.27363e+06,10405,7902,2018,203,0,294,13,100,0,3.03844e+06
1.74838e+06,1.27359e+06,10509,7731,2068,194,0,287,12,109,0,3.04288e+06
1.75278e+06,1.27368e+06,10605,7610,2054,195,0,286,11,114,0,3.04735e+06
1.75731e+06,1.27376e+06,10695,7446,2027,202,0,288,8,120,0,3.05187e+06
1.76182e+06,1.27378e+06,10780,7230,2054,204,0,293,8,122,0,3.0563e+06
1.76635e+06,1.27376e+06,10900,7091,2076,205,0,305,9,118,0,3.06082e+06
1.77071e+06,1.27379e+06,11027,7047,2062,218,0,294,12,131,0,3.0653e+06
1.77526e+06,1.27369e+06,11135,6970,2072,237,0,291,10,136,0,3.0698e+06
1.77972e+06,1.27357e+06,11230,6840,2116,242,0,307,8,139,0,3.07418e+06
1.78428e+06,1.27351e+06,11338,6691,2139,233,0,310,12,138,0,3.07866e+06
1.78873e+06,1.27337e+06,11449,6559,2134,248,0,321,10,140,0,3.08296e+06
1.79346e+06,1.27313e+06,11554,6476,2138,249,0,321,14,145,0,3.0875e+06
1.79806e+06,1.27289e+06,11669,6329,2242,249,0,315,18,152,0,3.09193e+06
1.80256e+06,1.27278e+06,11768,6183,2264,254,0,309,22,163,0,3.09631e+06
1.80716e+06,1.27258e+06,11893,6101,2242,267,0,312,22,157,0,3.10074e+06
1.81184e+06,1.27234e+06,12017,5957,2284,273,0,309,19,165,0,3.10522e+06
1.81654e+06,1.27214e+06,12123,5818,2292,287,0,310,22,179,0,3.10973e+06
1.82138e+06,1.2718e+06,12253,5636,2304,283,0,303,22,196,0,3.11419e+06
1.82613e+06,1.27146e+06,12364,5565,2272,278,0,311,18,202,0,3.11861e+06
1.83097e+06,1.27102e+06,12471,5414,2280,282,0,308,23,208,0,3.123e+06
1.83568e+06,1.27066e+06,12590,5293,2329,285,0,310,20,212,0,3.1274e+06
1.84048e+06,1.27023e+06,12722,5193,2345,285,0,321,27,216,0,3.13184e+06
1.84543e+06,1.26978e+06,12843,5095,2337,274,0,326,26,218,0,3.13634e+06
1.85031e+06,1.26931e+06,12967,4995,2324,271,0,327,24,219,0,3.14076e+06
1.85525e+06,1.26879e+06,13082,4896,2315,264,0,326,22,228,0,3.14519e+06
1.8601e+06,1.26831e+06,13213,4781,2316,259,0,319,19,244,0,3.14958e+06
1.86498e+06,1.2678e+06,13327,4682,2315,269,0,316,23,246,0,3.15397e+06
1.8699e+06,1.2674e+06,13444,4561,2297,267,0,312,27,249,0,3.15847e+06
1.87482e+06,1.2669e+06,13559,4457,2304,275,0,318,25,249,0,3.16292e+06
1.87978e+06,1.26629e+06,13671,4411,2264,279,0,315,31,258,0,3.16732e+06
1.8848e+06,1.26566e+06,13803,4334,2269,287,0,337,31,257,0,3.1718e+06
1.88974e+06,1.26511e+06,13936,4284,2258,277,0,338,25,261,0,3.17625e+06
1.89476e+06,1.2645e+06,14074,4211,2218,285,0,328,21,274,0,3.18069e+06
1.89962e+06,1.26378e+06,14206,4200,2175,302,0,330,19,272,0,3.18492e+06
1.90454e+06,1.26318e+06,14342,4188,2136,299,0,323,21,281,0,3.18933e+06
1.90951e+06,1.26262e+06,14456,4093,2125,296,0,315,17,290,0,3.19374e+06
1.91443e+06,1.26192e+06,14588,4043,2119,292,0,305,22,306,0,3.19804e+06
1.9194e+06,1.26129e+06,14693,3994,2101,288,0,314,21,312,0,3.20243e+06
1.92438e+06,1.26072e+06,14836,3889,2075,289,0,322,23,306,0,3.20686e+06
1.92936e+06,1.26004e+06,14934,3857,2087,308,0,335,22,295,0,3.21125e+06
1.93423e+06,1.25936e+06,15059,3832,2109,308,0,338,21,298,0,3.21558e+06
1.93918e+06,1.25869e+06,15200,3747,2117,309,0,354,25,288,0,3.21992e+06
1.94431e+06,1.25798e+06,15330,3695,2097,307,0,359,23,286,0,3.2244e+06
1.9494e+06,1.25728e+06,15449,3651,2115,289,0,342,26,296,0,3.22887e+06
1.95441e+06,1.25667e+06,15580,3642,2087,290,0,339,24,302,0,3.23337e+06
1.95935e+06,1.25595e+06,15687,3642,2046,315,0,326,25,313,0,3.23768e+06
1.96443e+06,1.25525e+06,15802,3616,2044,296,0,337,22,308,0,3.24212e+06
1.96931e+06,1.2546e+06,15921,3577,2050,274,0,340,19,315,0,3.24643e+06
1.97428e+06,1.2539e+06,16050,3559,2040,289,0,358,21,304,0,3.25083e+06
1.97929e+06,1.25319e+06,16159,3485,2041,280,0,358,21,317,0,3.25515e+06
1.9842e+06,1.25247e+06,16276,3433,2073,287,0,362,22,317,0,3.25945e+06
1.98912e+06,1.25181e+06,16390,3371,2099,288,0,360,21,316,0,3.26378e+06
1.99418e+06,1.25104e+06,16521,3350,2123,282,0,345,26,321,0,3.2682e+06
1.99918e+06,1.25034e+06,16660,3305,2100,279,0,351,25,320,0,3.27257e+06
2.00419e+06,1.24964e+06,16780,3306,2081,283,0,348,21,329,0,3.27699e+06
2.00921e+06,1.249e+06,16883,3246,2020,295,0,340,24,348,0,3.28139e+06
2.01424e+06,1.24835e+06,17012,3214,1977,292,0,324,25,360,0,3.28582e+06
2.01935e+06,1.24763e+06,17120,3249,1911,285,0,332,23,367,0,3.29029e+06
2.02425e+06,1.24688e+06,17264,3257,1887,281,0,352,21,345,0,3.29456e+06
2.02928e+06,1.24617e+06,17366,3269,1860,267,0,355,25,346,0,3.29896e+06
2.03428e+06,1.24534e+06,17464,3224,1875,268,0,375,24,325,0,3.30321e+06
2.03924e+06,1.24458e+06,17583,3226,1858,273,0,371,22,334,0,3.30752e+06
2.04417e+06,1.24387e+06,17705,3246,1862,274,0,374,18,332,0,3.31187e+06
2.04907e+06,1.24306e+06,17833,3228,1917,260,0,375,16,334,0,3.31612e+06
2.05414e+06,1.24228e+06,17966,3182,1922,260,0,371,20,330,5,3.32049e+06
2.05916e+06,1.24148e+06,18089,3160,1957,253,0,376,17,322,6,3.32484e+06
2.06399e+06,1.24084e+06,18217,3145,1934,257,0,368,17,329,7,3.32912e+06
2.06892e+06,1.2402e+06,18327,3141,1986,264,0,357,17,334,8,3.33357e+06
2.07402e+06,1.23929e+06,18430,3162,2005,259,0,349,21,339,10,3.3379e+06
2.07912e+06,1.23844e+06,18534,3156,1966,248,0,356,21,341,11,3.34221e+06
2.0841e+06,1.23761e+06,18661,3175,1976,251,0,352,22,344,12,3.34652e+06
2.08909e+06,1.23689e+06,18781,3143,2009,251,0,373,20,333,13,3.35092e+06
2.09419e+06,1.23606e+06,18877,3159,2014,241,0,363,27,330,15,3.35528e+06
2.09923e+06,1.23525e+06,19018,3146,2025,251,0,350,29,334,18,3.35967e+06
2.10415e+06,1.23441e+06,19162,3087,2045,243,0,356,28,342,20,3.36386e+06
2.10907e+06,1.23366e+06,19295,3121,2017,237,0,377,28,328,20,3.36817e+06
2.11408e+06,1.2329e+06,19422,3074,1994,255,0,378,28,332,22,3.3725e+06
2.11915e+06,1.23215e+06,19544,3070,1961,253,0,370,30,333,23,3.37691e+06
2.12422e+06,1.23147e+06,19682,2986,1968,263,0,364,27,337,26,3.38137e+06
2.12921e+06,1.23068e+06,19786,3010,1894,256,0,366,31,328,30,3.38561e+06
