male, female, male hasTB, female hasTB, male hasTBinTrt, female hasTBinTrt, male hasTBhadTrt, female hasTBhadTrt, (rows are ages 0 5 10 etc),,,,,,,,,,,,,,,,,,,
1690,1589,1,1,1,0,0,0,0,0,58,59,0,0,0,0,0,0,0,0
1642,1629,5,6,2,1,2,1,0,0,270,273,0,0,0,0,0,0,0,0
1491,1421,2,1,1,0,1,0,0,0,460,430,0,0,0,0,0,0,0,0
1320,1330,3,2,1,1,1,1,0,0,542,566,0,0,0,0,0,0,0,0
1201,1100,1,0,0,0,0,0,0,0,597,528,0,0,0,0,0,0,0,0
982,1065,1,4,0,1,0,0,0,0,536,562,0,0,0,0,0,0,0,0
942,906,5,2,3,2,3,1,0,0,548,517,0,0,0,0,0,0,0,0
787,816,1,5,0,3,0,3,0,0,459,487,0,0,0,0,0,0,0,0
709,740,3,2,1,0,0,0,0,0,452,484,0,0,0,0,0,0,0,0
677,603,4,1,2,0,2,0,0,1,463,420,0,0,0,0,0,0,0,0
506,540,3,3,1,1,1,1,1,0,337,394,0,0,0,0,0,0,0,0
461,455,1,5,1,2,1,2,0,0,341,321,0,0,0,0,0,0,0,0
346,393,4,4,2,2,2,2,0,0,246,278,0,0,0,0,0,0,0,0
265,269,2,2,0,0,0,0,0,0,184,202,0,0,0,0,0,0,0,0
162,164,2,2,1,0,0,0,0,0,113,107,0,0,0,0,0,1,0,0
88,116,0,1,0,0,0,0,0,0,66,93,0,0,0,0,0,0,0,0
34,72,0,0,0,0,0,0,0,0,26,56,0,0,0,0,0,0,0,0
17,33,1,0,0,0,0,0,0,0,12,25,0,0,0,0,0,0,0,0
7,9,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
