undiscounted costs incl burninTime
26467.2
26534.3
26513.5
26492.9
26882.9
26576.7
26910.6
26618.6
26725.7
27055.4
27048.5
27184
27369.1
27349
27378.5
27400.3
27302.5
27547
27317.1
27802.1
27582.9
27885.4
27724.6
27717.2
27893.9
27923.2
27956.8
28069.6
28262.4
28170.1
28237.2
28282.4
28154
28260.5
28126.2
28410.5
28681.5
28645.5
28366.1
28559.8
29125.5
28622.8
28606.9
28590.1
28833.2
28864.7
28910.2
28777.9
28904.6
29185
29116.7
29293.6
29243.1
29145.7
29065.7
29550.5
29525.5
29660
29703.8
29988.8
30139.6
30097.2
30282.1
30329.2
29977.7
30057.5
29951.6
30076.8
30058.9
30469.7
30248.6
30250.8
30504.1
30599
30940
30799.6
30716.6
31425.2
30898.1
31280.9
31472.1
31451.3
31136.1
31305.4
31205.2
31170.4
31322.8
31343
31686.8
31629.9
31787.7
31971.8
31765.3
31625.1
31722.1
31891.5
31894.5
32276
32042.2
32326.9
32093.8
32195.2
32294.5
32264.1
32524.8
32364.5
32223.1
32565.5
32763.3
32738.5
32742.7
32931.9
32990.3
32826.9
32760.3
32762.4
32843.8
32718
32917.3
32784.9
32860.4
32883.4
32962.9
33006.4
33168.8
33319.3
33246.2
33585.6
33548.6
33650.6
33838
33945.2
34079.2
33880.1
33927.4
33927.4
33797.6
33862.8
33750.2
33787.6
33828.5
33775.2
33888.2
33903
33970.5
34080.9
34165
34111.9
34312.1
34236.2
34635.5
34701.1
34695.7
34858.1
34736.6
34646.3
34522.6
34541.3
34846.7
34755.9
35216.1
35293.7
35364.9
35434.4
35587.1
35593.9
35547.7
35721.2
36002.2
35808.7
35841.9
35866.8
35836.3
35870
36041
35827.9
36074.4
36191.3
36427.8
36213.1
36251.7
36472.1
36437.5
36846.1
36921.2
37033.7
36939
36953.4
37068.3
37069.7
36885.9
37226.3
37415.7
37662.8
37767.8
37770.7
37825.8
37943.6
37804.5
37717
37521.2
37820.6
37937
37882.6
37995.7
37954.9
38004.4
38439.5
38291
38622.4
38439.8
38766.6
38819.4
39075.5
38865.3
38932.4
39171.9
39000.9
39155.6
39301.1
39343.1
39402.5
39214.4
39253.6
39507.7
39336.1
39559
39523.8
39669.2
39830.5
39857.3
39791.9
39975.4
39985.1
39924
40012.8
40190.4
40489.2
40183
40301.3
40654.9
40478.2
40491.5
40321.2
40378.9
40576.1
40397.4
40595.2
40922.3
41094.9
41048
41050.2
41400.5
41458.9
41324.8
41304.9
41565.8
41540.6
41647.2
41807.7
41808.2
41778.7
41935.3
41952.7
41995.7
42038.9
42487.1
42435.2
42692.2
42767.7
42660
42890.2
42941.7
42960.9
42690.1
42560.4
42851.8
42769.9
43092.6
43150.3
43329.7
43641.6
43912.9
43852.3
44029.9
44016.6
44272.4
44076.9
43860.7
44111
44260.4
44394.4
44326.5
44311.1
44530.4
44362.9
44415.1
44474.4
44901.9
44837
44912.1
45001
45094.9
45272.6
45058.9
45416.3
45312.7
45254.3
45527.2
45382.3
45726.6
45959.1
45827.5
46012.4
45805.8
45749.9
45982.9
45900.7
45928.9
45733.7
46049.6
46020.3
45986.2
46338.6
46612.3
46694.3
46760.9
46722.7
46853.7
46802.8
46528.8
46873.5
47108.3
47166.1
47565.6
47531.8
47784.3
47805.7
47961.4
47811.2
47735.9
48020
48092.2
48207.9
48121.5
48402.1
48319.8
48339.6
48328.2
48217.7
48241.8
48221.4
48381.7
48650.5
48566.3
48718.3
48736.9
48662.4
48698.9
48751.3
48644.4
48998.5
49023.7
49093.3
48970.9
48939.7
49449.8
49572.1
49669.8
49702.3
50021.1
50364
50353.4
50172.3
50317.8
50407.8
50733.9
50512.9
50349.2
50550.9
50477.7
50493.6
50539.4
50562.4
50692.7
50878.5
50815.5
50842.3
50835.1
50936.7
50775.5
50774.3
51083.4
51177.7
50992
51146
51130.1
51315
51273.6
51559.6
51478.7
51492.3
51426
51676.8
51937.1
52121.1
52129.2
52244.2
52169.7
52557
52751.2
52559.5
52803.6
52865.2
52874.3
53020.4
52905.3
52672.5
53055.5
52993.9
53499.4
53749.4
53813.6
54120.4
54028.4
54075.4
53550.5
53483.8
53609.8
53370.8
53434.5
53335.4
53549.1
53520.4
53658.4
53927.6
53780.6
54042
53888.5
54015.7
53905.1
53959.2
54066.8
54127.4
54196.2
54475.9
54664.2
54452.9
54385.9
54683.9
54527.5
54856
54835.1
54881.9
55126.6
55101.1
55302.8
55196.4
55105.1
55118.2
55142.1
54981.4
55229.5
55376.9
55484.3
55543.4
55761.8
55852.9
55886.6
55867.2
56022.7
56015.6
56070.4
56095
56375.7
56264.1
56493.3
56449.6
56514.5
56393
56548.9
56755.5
56986
57014.1
57024.3
57113.2
57231.6
57245
57123.2
57115.5
57184.4
57424.2
57287.4
57280
57431.6
57895.2
57551
57828.3
57878.4
57621.8
58036.8
58040.7
58341.8
58084.5
58053.3
