male, female, male hasTB, female hasTB, male hasTBinTrt, female hasTBinTrt, male hasTBhadTrt, female hasTBhadTrt, (rows are ages 0 5 10 etc),,,,,,,,,,,,,,,,,,,
19101,19168,7,7,2,6,2,6,0,0,477,494,0,0,1,0,0,0,0,0
19405,19356,9,21,5,17,5,13,0,0,2205,2273,1,1,1,1,0,0,0,0
18022,17773,33,24,21,15,16,14,1,0,4350,4186,0,2,1,0,0,0,0,0
15899,16065,18,19,13,12,11,11,0,0,5358,5424,1,2,2,3,0,0,0,0
14534,13852,17,13,8,11,7,9,0,0,6102,5696,0,0,2,0,0,0,0,0
12652,12420,17,6,7,2,6,2,0,1,6047,6023,1,0,2,0,0,0,0,0
11410,11042,37,21,7,5,4,5,0,1,6128,5927,0,0,0,0,2,2,0,0
10083,9811,37,26,18,14,15,11,0,1,5835,5657,0,0,1,0,0,2,0,0
8742,8694,37,22,15,13,12,12,2,0,5304,5389,0,0,0,0,1,1,0,0
7657,7658,32,28,13,12,11,8,0,0,4973,4925,0,0,0,0,1,2,0,0
6638,6691,31,31,20,23,18,21,1,1,4384,4482,0,0,0,0,2,2,0,0
5260,5778,30,35,15,8,13,8,0,1,3614,4031,0,0,0,0,4,4,0,0
4168,4513,18,21,13,12,13,9,0,0,2885,3213,0,0,0,0,0,1,0,0
2936,3436,19,15,10,8,9,8,0,0,2095,2474,0,0,0,0,3,3,0,0
1976,2464,15,20,3,4,3,3,0,1,1404,1778,0,0,0,0,0,1,0,0
1130,1435,5,19,1,1,0,1,0,0,829,1032,0,0,0,0,1,0,0,0
555,750,0,5,0,1,0,1,0,0,405,563,0,0,0,0,0,0,0,0
242,379,5,3,1,0,0,0,1,0,178,280,0,0,0,0,0,0,0,0
78,94,1,1,1,0,1,0,0,0,59,73,0,0,0,0,0,0,0,0
11,20,0,1,0,0,0,0,0,0,11,16,0,0,0,0,0,0,0,0
