male, female, male hasTB, female hasTB, male hasTBinTrt, female hasTBinTrt, male hasTBhadTrt, female hasTBhadTrt, (rows are ages 0 5 10 etc),,,,,,,,,,,,,,,,,,,
1475,1499,2,3,0,0,0,0,0,0,114,104,0,0,0,0,0,0,0,0
1356,1321,9,3,0,0,0,0,0,0,291,268,0,0,0,0,0,0,0,0
1177,1184,3,6,0,0,0,0,0,0,376,339,0,0,0,0,0,0,0,0
1063,1097,8,6,0,0,0,0,0,0,389,419,0,0,0,0,0,0,0,0
976,931,5,7,0,0,0,0,0,0,432,396,0,0,0,0,0,0,0,0
842,820,3,4,0,0,0,0,0,0,438,411,0,0,0,0,0,0,0,0
740,762,3,3,0,0,0,0,0,0,415,425,0,0,0,0,0,0,0,0
700,648,5,2,0,0,0,0,0,0,423,376,1,0,0,0,0,0,0,0
609,567,8,3,0,0,0,0,0,0,371,342,0,0,0,0,0,0,0,0
515,543,3,4,0,0,0,0,0,0,333,347,0,0,0,0,0,0,0,0
429,431,6,2,0,0,0,0,0,0,258,293,0,0,0,0,0,0,0,0
353,366,7,2,0,0,0,0,0,0,228,231,0,0,0,0,1,0,0,0
265,320,6,1,0,0,0,0,0,0,166,229,0,0,0,0,0,0,0,0
192,230,2,3,0,0,0,0,0,0,140,156,0,0,0,0,0,0,0,0
138,170,1,1,0,0,0,0,0,0,106,114,0,0,0,0,0,0,0,0
68,106,0,1,0,0,0,0,0,0,51,70,0,0,0,0,0,0,0,0
32,51,1,4,0,0,0,0,0,0,23,38,0,0,0,0,0,0,0,0
13,25,0,0,0,0,0,0,0,0,7,20,0,0,0,0,0,0,0,0
3,8,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0
2,3,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
