male, female, male hasTB, female hasTB, male hasTBinTrt, female hasTBinTrt, male hasTBhadTrt, female hasTBhadTrt, (rows are ages 0 5 10 etc),,,,,,,,,,,,,,,,,,,
1629,1595,1,0,0,0,0,0,0,0,42,53,0,0,0,0,0,0,0,0
1638,1695,2,2,1,1,1,1,0,0,156,212,0,0,0,0,0,0,0,0
1496,1539,8,1,1,0,1,0,0,0,381,346,0,0,0,0,0,0,0,0
1331,1336,1,2,0,0,0,0,0,0,426,459,0,0,0,0,0,0,0,0
1224,1174,3,1,0,0,0,0,0,0,527,460,0,0,1,0,0,0,0,0
1042,1114,1,0,0,0,0,0,0,0,510,526,1,0,0,0,0,0,0,0
980,961,2,1,0,1,0,0,0,0,498,472,0,0,0,0,1,0,0,0
845,851,4,0,1,0,1,0,0,0,462,467,0,0,1,0,1,0,0,0
742,733,4,1,2,1,2,1,0,0,437,453,0,0,0,0,1,0,0,0
643,649,4,3,2,1,2,1,0,0,416,409,0,0,0,0,0,0,0,0
562,570,2,2,0,0,0,0,0,0,369,370,0,0,0,0,0,0,0,0
469,478,2,2,1,1,1,1,0,1,310,322,0,0,0,0,0,0,0,0
387,415,1,1,1,1,0,1,0,0,253,279,0,0,0,0,0,0,0,0
264,282,2,2,2,1,1,0,0,0,172,177,0,0,0,0,0,1,0,0
168,226,3,0,0,0,0,0,0,0,96,159,0,0,0,0,0,0,0,0
102,133,2,1,1,0,1,0,0,0,68,91,0,0,0,0,0,0,0,0
43,67,1,2,0,0,0,0,0,0,32,38,0,0,0,0,0,0,0,0
18,39,1,0,0,0,0,0,0,0,13,26,0,0,0,0,0,0,0,0
4,15,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
