numPpl born in each time period
3
8
7
6
7
6
5
7
5
9
9
8
7
8
4
5
6
6
5
7
7
6
8
6
8
7
6
7
7
8
6
8
7
8
8
4
4
7
6
8
7
8
8
4
6
4
6
9
7
7
8
6
3
9
10
5
6
11
7
6
12
7
9
7
10
7
6
6
6
5
6
6
6
6
5
9
7
10
6
6
6
4
4
3
5
5
8
5
7
6
6
13
6
6
8
8
6
9
6
7
5
10
8
7
5
4
5
4
5
4
7
7
5
4
5
3
6
5
12
4
5
7
8
5
4
8
9
5
8
5
7
6
8
9
7
10
11
8
7
8
11
10
6
9
8
7
7
9
7
7
8
7
8
5
6
6
4
5
6
10
8
8
8
5
7
5
5
11
7
6
10
7
5
9
5
8
7
8
4
7
7
5
9
4
5
8
5
10
5
5
7
8
6
8
5
7
7
6
7
11
5
9
5
7
4
7
8
7
5
6
5
6
5
9
7
9
6
5
6
6
9
4
5
9
9
7
7
8
6
8
7
7
12
8
7
7
8
7
9
9
9
10
5
5
7
10
10
5
9
7
6
7
9
5
8
8
7
5
7
6
7
9
5
8
8
9
7
9
7
10
6
4
10
7
5
5
6
7
7
9
8
8
8
8
9
11
5
8
12
9
9
7
9
9
8
8
8
10
8
7
9
6
6
9
8
7
8
10
9
9
5
10
5
9
9
6
8
8
7
7
10
6
6
10
9
7
8
9
11
9
10
7
8
5
7
8
8
10
5
7
6
7
10
10
9
9
8
7
8
9
6
13
9
8
7
9
8
8
8
10
8
6
7
7
10
13
10
7
11
11
9
11
7
7
7
9
10
7
7
8
10
9
6
8
9
9
6
7
6
8
7
8
9
8
13
7
8
11
9
9
9
8
10
11
8
7
12
10
12
9
7
8
11
7
8
8
12
8
10
8
12
9
11
9
9
12
10
11
7
8
9
10
9
9
11
8
9
10
10
7
12
7
10
8
9
8
10
12
9
11
7
9
12
10
8
9
8
12
11
8
11
7
7
10
8
6
9
11
7
7
9
6
8
12
10
6
8
8
9
12
10
9
10
10
8
13
10
9
12
12
10
9
9
14
11
7
8
12
10
8
12
11
8
9
14
12
10
12
13
14
11
11
13
11
9
9
10
14
10
15
10
13
11
10
8
13
9
8
11
14
16
15
12
12
12
11
15
14
11
14
12
9
10
11
12
9
14
13
9
10
13
8
8
11
12
10
12
9
13
12
14
9
12
8
8
9
13
7
10
9
15
12
10
8
13
10
12
9
13
10
10
11
9
11
10
10
10
12
15
12
16
10
10
12
17
14
11
11
13
13
12
13
15
16
15
17
14
13
15
17
18
11
9
12
13
12
18
13
11
11
10
13
14
12
14
11
10
9
16
13
10
11
9
13
14
15
12
13
19
13
15
10
13
11
15
14
15
14
13
13
10
13
10
13
11
16
11
13
12
12
15
13
18
13
16
11
12
14
14
18
16
19
14
15
14
13
14
13
14
13
16
13
13
10
13
15
12
13
18
11
16
12
13
11
14
14
15
11
12
13
13
12
12
15
18
10
14
16
11
12
12
16
13
16
13
19
15
12
12
13
16
17
14
13
17
13
16
17
17
16
14
13
14
15
16
18
24
21
17
17
18
13
14
20
15
17
14
15
15
16
16
12
17
14
14
13
23
18
21
18
13
14
18
13
15
19
13
20
16
18
12
16
18
17
23
16
14
13
15
15
20
20
13
19
16
19
16
16
18
23
17
18
14
16
19
19
15
17
18
18
19
17
17
20
17
17
16
21
20
18
16
16
19
20
16
15
20
20
14
15
18
19
17
15
22
21
26
15
18
14
20
20
19
23
19
17
21
18
20
18
23
21
22
20
20
19
16
22
21
14
23
23
16
21
21
20
17
20
19
21
21
17
23
22
15
18
18
20
19
18
20
19
22
19
25
17
19
16
18
19
18
17
16
17
22
18
22
19
21
18
20
24
25
19
17
27
20
24
19
21
21
21
20
18
20
23
21
20
19
20
25
21
19
25
28
20
25
19
21
16
26
17
18
21
21
17
24
22
23
23
19
23
30
19
21
28
20
18
25
22
21
29
31
24
23
24
25
26
25
19
20
21
21
20
21
26
25
17
27
30
22
23
26
23
24
20
29
20
27
22
23
21
20
25
24
22
24
21
27
24
23
24
23
30
25
29
28
23
23
27
25
23
22
25
24
26
20
28
20
33
25
26
21
29
26
24
25
23
24
25
26
22
26
26
25
31
23
28
23
30
27
24
27
23
28
25
26
32
23
27
25
20
27
25
27
36
28
23
30
22
27
23
24
20
22
28
24
26
21
24
33
32
31
28
32
31
20
28
27
28
35
27
22
33
28
31
27
29
28
26
22
32
23
28
28
23
31
23
26
30
29
34
23
26
29
29
29
28
28
28
32
28
22
30
27
29
26
34
28
28
26
26
29
30
31
28
27
31
26
28
29
33
30
38
30
24
27
29
25
30
27
25
29
31
27
27
28
34
32
26
31
23
35
30
29
34
35
30
31
30
30
30
32
33
31
25
28
33
34
31
28
29
38
35
30
31
30
36
32
30
34
33
28
30
35
34
33
32
29
29
29
34
32
37
37
32
29
26
32
30
32
27
29
33
35
34
36
28
34
30
31
35
30
30
40
30
33
33
28
26
31
32
29
31
39
41
37
31
34
33
39
37
37
37
37
34
37
30
35
32
30
40
34
32
35
33
39
26
36
36
36
34
33
35
32
37
33
37
38
37
33
40
40
38
32
38
35
39
39
36
34
38
41
43
40
41
42
38
41
41
38
40
45
42
36
32
38
35
35
30
38
33
36
47
36
42
38
32
38
43
43
37
36
34
39
44
43
37
41
39
36
39
42
37
44
44
49
39
43
42
38
44
36
40
44
37
45
40
43
50
39
40
41
36
40
47
41
39
44
47
42
35
42
35
36
45
39
40
41
46
41
40
44
40
36
38
44
37
44
44
44
49
47
49
36
40
49
42
45
40
38
41
38
40
51
47
39
51
40
49
38
44
54
51
38
42
38
46
49
42
37
36
42
47
41
37
45
46
48
40
43
49
46
45
46
41
42
51
57
49
50
54
44
43
43
46
43
45
42
42
43
40
48
43
51
51
47
46
51
46
47
47
50
49
45
49
54
51
47
49
51
48
49
48
50
46
43
55
43
54
51
49
44
52
55
46
53
46
55
55
47
46
54
51
51
49
56
48
48
52
53
48
50
45
49
49
57
55
52
65
50
48
49
47
48
46
53
54
46
55
54
43
46
48
49
54
56
49
47
54
59
47
50
48
49
50
59
55
49
57
49
50
58
51
62
57
55
54
56
50
59
52
53
60
59
49
54
56
51
65
66
60
55
61
59
57
64
52
51
62
53
56
61
59
57
52
55
58
61
50
64
52
63
61
57
65
60
53
56
56
51
58
67
59
56
64
54
58
63
59
58
63
67
67
67
63
60
63
69
69
60
63
58
65
60
57
55
56
69
62
63
68
63
55
63
58
66
54
62
53
58
57
65
57
60
70
64
62
55
58
61
56
69
58
64
60
62
58
54
56
55
64
60
57
69
56
68
64
65
64
60
60
60
61
59
65
63
48
67
54
58
59
64
63
56
57
62
62
53
61
48
60
51
55
64
55
63
61
60
64
66
46
54
50
67
61
63
62
51
53
55
63
54
63
60
56
69
56
57
59
62
60
60
59
54
59
56
59
58
60
62
57
54
62
69
56
58
51
58
51
59
61
54
56
58
54
56
64
65
58
53
60
50
52
55
60
52
65
53
62
58
70
57
58
57
55
53
54
59
52
52
47
52
61
56
50
53
55
56
64
59
51
52
63
49
58
58
61
51
47
54
59
59
53
56
58
59
68
63
56
55
60
55
60
58
61
58
60
61
61
58
59
47
55
60
52
62
54
63
64
61
53
53
58
58
66
60
60
56
59
57
59
66
61
55
67
63
61
52
67
55
68
59
62
57
60
60
61
61
65
58
57
57
67
63
59
65
59
66
60
62
58
59
60
62
62
56
55
53
74
61
57
56
59
61
63
53
52
57
54
51
60
62
65
55
63
66
58
65
56
60
53
60
59
58
61
62
58
65
60
59
60
53
65
65
66
63
58
58
56
56
67
55
51
50
62
60
55
60
58
64
72
64
64
59
62
60
54
69
52
52
55
51
61
64
57
57
56
60
61
58
55
56
61
60
64
60
64
54
59
66
50
60
53
54
57
57
62
57
58
53
59
53
55
56
57
60
65
58
54
60
61
58
62
59
54
55
62
67
55
59
58
53
63
47
62
64
58
52
62
62
55
59
57
58
50
63
49
69
73
59
69
49
62
60
59
56
49
53
55
68
49
53
60
61
61
62
60
57
52
61
66
56
55
56
70
59
57
54
48
61
49
58
48
51
68
53
55
56
49
50
60
51
64
51
52
60
62
64
58
65
50
65
51
56
59
56
52
57
56
54
44
73
