male, female, male hasTB, female hasTB, male hasTBinTrt, female hasTBinTrt, male hasTBhadTrt, female hasTBhadTrt, (rows are ages 0 5 10 etc),,,,,,,,,,,,,,,,,,,
19337,19441,28,22,0,5,0,4,4,2,1393,1326,1,1,0,0,0,0,0,0
17470,17376,88,92,10,12,7,8,6,6,3582,3576,1,3,0,1,0,0,0,0
15458,15401,65,59,7,4,6,3,0,4,4889,4956,1,1,0,1,0,0,0,0
13990,13654,49,63,6,5,5,3,0,2,5863,5641,0,2,0,1,0,0,0,0
12488,12110,54,57,10,5,9,4,2,3,6173,5926,0,0,0,1,0,0,0,0
11156,10764,33,48,3,5,3,4,1,0,6195,5879,0,0,1,1,0,0,0,0
9876,9681,37,31,27,9,27,8,6,3,5836,5725,0,1,0,1,0,4,0,0
8925,8485,49,36,7,3,6,2,6,4,5512,5330,1,1,0,0,3,1,0,0
7648,7532,47,53,5,5,4,4,3,2,4998,4956,0,0,0,0,1,1,0,0
6430,6640,47,49,4,3,3,3,5,3,4455,4569,1,0,1,0,1,3,0,0
5582,5601,58,63,6,3,4,3,5,4,3917,3968,0,0,0,0,4,1,0,0
4583,4728,64,55,8,2,8,2,2,2,3239,3422,0,1,0,0,3,3,0,0
3455,3770,47,43,8,5,8,3,3,3,2476,2726,0,0,0,0,0,2,0,0
2491,2859,34,32,5,3,3,3,1,2,1808,2085,0,0,0,0,2,1,0,0
1599,2015,19,26,3,1,2,1,0,4,1159,1475,0,0,0,0,1,1,0,0
895,1224,17,10,2,1,1,0,2,1,663,900,0,0,0,0,1,0,0,0
431,683,4,4,0,0,0,0,0,0,326,522,0,0,0,0,0,0,0,0
196,283,2,1,0,0,0,0,0,0,155,218,0,0,0,0,0,0,0,0
59,108,1,4,0,0,0,0,0,0,48,80,0,0,0,0,0,0,0,0
14,19,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0
