male, female, male hasTB, female hasTB, male hasTBinTrt, female hasTBinTrt, male hasTBhadTrt, female hasTBhadTrt, (rows are ages 0 5 10 etc),,,,,,,,,,,,,,,,,,,
1597,1700,3,1,1,0,1,0,0,0,106,114,0,0,0,0,0,0,0,0
1446,1471,8,2,1,0,1,0,0,0,300,293,0,0,0,0,0,0,0,0
1335,1306,9,8,0,2,0,0,0,0,406,401,0,0,0,0,0,0,0,0
1168,1171,6,4,0,0,0,0,0,0,462,444,0,0,0,0,0,0,0,0
1047,1074,3,5,0,0,0,0,0,0,470,479,0,0,0,0,0,0,0,0
960,910,3,2,0,0,0,0,0,0,486,435,0,0,0,0,0,0,0,0
824,810,2,4,0,0,0,0,1,0,449,441,0,0,0,0,0,1,0,0
715,746,4,2,0,0,0,0,0,0,429,437,0,0,0,0,0,0,0,0
677,637,5,1,1,0,1,0,0,0,434,394,0,0,0,0,0,0,0,0
586,543,5,10,0,0,0,0,0,0,371,341,0,0,0,0,0,2,0,0
485,515,3,5,1,0,1,0,0,0,325,346,0,0,0,0,0,0,0,0
394,398,1,3,1,1,1,1,0,0,246,271,0,0,0,1,0,0,0,0
300,332,6,3,1,0,1,0,0,1,197,210,0,0,0,0,0,0,0,0
213,271,0,2,0,0,0,0,0,0,138,204,0,0,0,0,0,0,0,0
146,173,2,5,0,1,0,1,0,0,110,117,0,0,0,0,0,0,0,0
90,104,0,0,0,0,0,0,0,0,71,66,0,0,0,0,0,0,0,0
36,68,0,1,0,0,0,0,0,0,29,42,0,0,0,0,0,0,0,0
13,20,0,0,0,0,0,0,0,0,10,15,0,0,0,0,0,0,0,0
6,6,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
