male, female, male hasTB, female hasTB, male hasTBinTrt, female hasTBinTrt, male hasTBhadTrt, female hasTBhadTrt, (rows are ages 0 5 10 etc),,,,,,,,,,,,,,,,,,,
17655,17513,26,39,0,0,0,0,0,0,1329,1277,1,4,0,0,0,0,0,0
15795,15628,84,76,0,0,0,0,0,0,3233,3285,2,4,0,0,0,0,0,0
14091,13898,87,68,0,0,0,0,0,0,4433,4341,2,2,0,0,0,0,0,0
12550,12390,65,61,0,0,0,0,0,0,5105,4977,0,2,0,1,0,0,0,0
11331,11081,49,45,0,0,0,0,0,0,5441,5221,0,3,1,1,0,0,0,0
10128,9815,41,35,0,0,0,0,0,0,5391,5278,0,0,1,1,0,0,0,0
8814,8760,41,42,0,0,0,0,0,0,5053,5056,0,1,0,0,0,0,0,0
7962,7777,38,52,0,0,0,0,0,0,4907,4650,0,1,0,0,3,1,0,0
6884,6877,53,58,0,0,0,0,0,0,4394,4399,1,1,0,0,2,2,0,0
5975,6041,60,52,0,0,0,0,0,0,3954,4024,0,0,0,0,1,0,0,0
5022,5036,57,45,0,0,0,0,0,0,3514,3533,1,0,0,0,4,1,0,0
4042,4240,51,48,0,0,0,0,0,0,2787,2974,0,1,0,0,1,0,0,0
3187,3302,54,44,0,0,0,0,0,0,2235,2338,0,0,0,0,1,1,0,0
2237,2546,38,33,0,0,0,0,0,0,1570,1801,0,0,0,0,1,1,0,0
1507,1800,19,14,0,0,0,0,0,0,1095,1311,0,0,0,0,0,1,0,0
853,1169,16,14,0,0,0,0,0,0,624,855,0,1,0,0,0,0,0,0
416,570,6,10,0,0,0,0,0,0,302,421,0,0,0,0,0,1,0,0
153,255,2,5,0,0,0,0,0,0,108,200,0,0,0,0,0,0,0,0
48,89,0,3,0,0,0,0,0,0,37,59,0,0,0,0,0,0,0,0
12,14,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0
