decomposed gpucb, global max, 24.39316777525714, global min, -8.562845513850453, range, 32.956013289107595, 22.010662234041686, 14.513943587497721, 11.318710704386213, 9.580557459866682, 8.973541488438519, 9.646410106764067, 8.851760896460648, 8.203655115056922, 7.699572840631802, 7.296307021091707, 7.024035145645009, 6.838231737397088, 6.811234301138248, 6.599739342336782, 6.5961218930293875, 6.424508329584906, 6.247810059298137, 6.114615326999225, 5.995441092837039, 5.8667009249306785, 5.770682065549108, 5.699439437414552, 5.760391211278678, 5.688082027284392, 5.606666373576649, 5.545831928262772, 5.475715585904552, 5.423903271958527, 5.444791296921682, 5.430664794753407, 5.398591812398979, 5.355666155618254, 5.376090090171944, 5.365646153163164, 5.339096329980392, 5.323965716555102, 5.2999775172364805, 5.286672694326835, 5.264870890415022, 5.253108974321395, 5.233189300356632, 5.222741799078379, 5.218050041701519, 5.200285321248442, 5.1833101439266125, 5.17485545050799, 5.159143682236886, 5.151544735662576, 5.136949992929995, 5.122939039906718, 5.11649698513737, 5.103418241995616, 5.097587600574378, 5.085343429114965, 5.073544500254076, 5.068559674297217, 5.057469194779127, 5.052933419811729, 5.04248374052282, 5.032382383876874, 5.02848093900463, 5.01893128421046, 5.00968479306055, 5.006320878273197, 4.997552900788472, 4.989050619591164, 4.98614530059234, 4.9780608453154835, 4.970210722075637, 4.967699058141271, 4.9602160057979585, 4.95294081601974, 4.950768945206729, 4.943818045160234, 4.937052502448313, 4.935175420135439, 4.928697847689085, 4.922386366843918, 4.916234670323946, 4.914711665028273, 4.908806611654667, 4.903045583973099, 4.901736531716435, 4.8961968389789305, 4.8907874919528975, 4.8855039436949115, 4.8844567057980735, 4.879365178934074, 4.874388068404096, 4.873499248162606, 4.868695985454952, 4.863997141501812, 4.859399347956267, 4.858707804325562, 4.854262483667041, 4.8499097738555745, 4.845646810638158, 4.8451238252915445, 4.840995325457953, 4.836949395621035
entire gpucb, global max, 24.39316777525714, global min, -8.562845513850453, range, 32.956013289107595, 22.010662234041686, 14.758198201625055, 10.16596781029484, 9.260845258402597, 8.772677534428318, 8.151817381296866, 9.852077494765712, 9.180807173932788, 8.88799277713202, 8.463791274730003, 8.367923418103942, 7.67059646659528, 7.540029012602455, 7.00145551170228, 7.161188819019414, 6.985985641905344, 6.99274488004268, 6.862477014678974, 6.730837389270425, 6.612361726402732, 6.505169459998628, 6.459130547500169, 6.410306234285249, 6.331939286731443, 6.317590497849727, 6.242349483775374, 6.172681878150973, 6.107990530071172, 6.047760654272737, 5.99154610352753, 5.938958297991692, 5.889657230301843, 5.843344106108349, 5.799755283338002, 5.758657250440247, 5.719842441592366, 5.683125730520047, 5.648341477925217, 5.615341033155764, 5.583990610624785, 5.554169476997755, 5.525768397352964, 5.498688298156768, 5.4728391125604, 5.448138779657203, 5.424512374271536, 5.401891347838452, 5.380212864173413, 5.359419216576335, 5.339457314883139, 5.320278232864186, 5.301836807845962, 5.284091285658614, 5.267003005033762, 5.25053611643163, 5.234657330993861, 5.219335695922329, 5.204542393094643, 5.190250558159422, 5.17643511772204, 5.1630726425449005, 5.150141214954121, 5.137620308874159, 5.125490681109197, 5.113734272660079, 5.10233411901245, 5.09127426845878, 5.080539707627276, 5.0701162934865405, 5.059990691178398, 5.050150317104287, 5.040583286754458, 5.0312783668251715, 5.0222249312182985, 5.013412920560941, 5.004832804920883, 4.996475549427321, 4.988332582536157, 4.980395766705529, 4.9726573712706665, 4.965110047328023, 4.957746804457152, 4.9505609891253375, 4.943546264634756, 4.93669659248513, 4.930006215036658, 4.923469639368611, 4.917081622238474, 4.910837156055082, 4.904731455786876, 4.898759946733356, 4.8929182530940425, 4.887202187274929, 4.8816077398774995, 4.8761310703200165, 4.87076849804498, 4.8655164942704605, 4.860371674246441, 4.855330789980482, 4.850390723399843
decomposed gpucb, global max, 20.24928011337201, global min, -42.25669810218027, range, 62.50597821555228, 17.723180643303685, 37.18071444748949, 32.05408114126708, 28.017792524302518, 26.048496420062214, 24.84997013251962, 22.31090740096122, 20.26932061476822, 18.262308243689834, 16.93707491849983, 15.849483107633768, 14.943156598578716, 14.176264937070593, 13.518929227206488, 12.949238278657598, 12.450758698677314, 11.936045748159291, 11.549241262093394, 11.203153037718643, 10.891673635781368, 10.609858938790499, 10.353663759707892, 10.11974642228464, 9.905322196313326, 9.708051908419717, 9.47699754809092, 9.310203749975445, 9.155323794582504, 9.01112521542356, 8.876539874875213, 8.750637459523533, 8.632603945131333, 8.521723977065932, 8.417366360063204, 8.31897203546063, 8.226044062224865, 8.138139222677522, 8.05486095363267, 7.975853365051655, 7.900796155899689, 7.829400274023432, 7.761404196046044, 7.696570726346674, 7.63468423254273, 7.547260994927802, 7.491311081972265, 7.437742016376539, 7.386404995180631, 7.337163362604968, 7.289891395332331, 7.244473230697837, 7.200801918549285, 7.158778580444075, 7.118311662268687, 7.079316268390586, 7.041713567150986, 7.00543025893734, 6.970398099282784, 6.936553470463977, 6.9038369959391295, 6.872193192710179, 6.841570157327323, 6.811919281797891, 6.783194996128754, 6.755354534634051, 6.728357723487674, 6.70216678730089, 6.676746172766658, 6.652062387639216, 6.628083853515415, 6.604780771057072, 6.5821249964447945, 6.5600899279862785, 6.538650401918534, 6.517782596545929, 6.497463943946286, 6.477673048557024, 6.458389612023898, 6.439594363757433, 6.421268996697625, 6.403396107836829, 6.3859591430945875, 6.3689423461774615, 6.352330711091694, 6.336109938007946, 6.320266392205215, 6.304787065846225, 6.289659542359035, 6.2748719632198675, 6.260412996950459, 6.246271810159498, 6.232438040472689, 6.218901771209253, 6.205653507674825, 6.192684154951649, 6.1799849970768745, 6.167547677508794, 6.155364180789042, 6.143426815316153, 6.131728197152722
entire gpucb, global max, 20.24928011337201, global min, -42.25669810218027, range, 62.50597821555228, 17.723180643303685, 39.808615806619926, 33.95149220104726, 30.41969694958095, 25.685757891512957, 22.137100929412117, 19.39858915939838, 17.42695712286692, 15.735762917555345, 14.492415004456495, 13.60120453716804, 12.546589583702643, 11.901143591371557, 11.239171064113034, 10.636973611509681, 10.19875856498699, 9.728608606756152, 9.389548843444514, 9.011478339845473, 8.742181066210533, 8.430944314251114, 8.212516521200913, 7.951372727890557, 7.711990917356064, 7.548532595347687, 7.343058621490575, 7.2053724824408, 7.026830939320155, 6.8606026060699, 6.7527669481057915, 6.606103797362468, 6.512960955793224, 6.382453329104422, 6.259622621632608, 6.18436291436158, 6.07385864660328, 5.9693275825075895, 5.907648774208617, 5.812740069102313, 5.722576799251321, 5.671429386273159, 5.588924145530053, 5.510256357844767, 5.43516437869063, 5.3949503451007645, 5.32562988705646, 5.259259235737445, 5.225223269725137, 5.163610739221823, 5.104462709938641, 5.047634211215584, 5.0202861084450285, 4.967190319135929, 4.9160610405419805, 4.866791008442358, 4.844625684490649, 4.798337677307702, 4.75364580830348, 4.7104689179095685, 4.668731257195455, 4.651629644243835, 4.6121873802247855, 4.57399725157142, 4.53700056443847, 4.501142236909613, 4.4878754282768405, 4.4538207095721525, 4.420767600241132, 4.388672552050141, 4.357494505236035, 4.347185186389706, 4.317449409843499, 4.288528312106775, 4.260388865660235, 4.232999804452269, 4.206331508012933, 4.198788668521162, 4.1732427788614395, 4.148343620585507, 4.124066941266472, 4.100389686128154, 4.0772899250176, 4.071847068898673, 4.049637095162531, 4.02794970904371, 4.006766680741606, 3.9860706186073664, 3.96584492152163, 3.9460737344827663, 3.9425121692901426, 3.9234319177052264, 3.904766454198243, 3.886502398508614, 3.8686269397485513, 3.8511278064360694, 3.8339932384009305, 3.817211960428372, 3.8007731575164776, 3.7990030535733483, 3.7830751157882423
decomposed gpucb, global max, 46.98903336183925, global min, 3.1977834260201505, range, 43.791249935819096, 22.857881262501106, 12.680611112866968, 12.499050664383612, 9.883570107820363, 8.086066098980279, 7.366295517695192, 7.293203334439991, 7.23838419699859, 7.195747090099723, 7.161637404580629, 7.133729480065008, 6.795431471630234, 6.509179310646965, 6.263820315518447, 6.303208976811137, 6.101393001938424, 5.923320082933089, 5.765033043817236, 5.623407798292525, 5.495945077320284, 5.380621663107306, 5.275782195640961, 5.3444286321308665, 5.249833829910735, 5.1628066118682145, 5.0824737952135814, 5.008091557570401, 4.939022336901734, 4.87471651076194, 4.814697739698132, 4.758551147412635, 4.705913717144982, 4.771026944956006, 4.721118898893998, 4.674062741178389, 4.629620814446982, 4.58758115402538, 4.547754107310178, 4.509969473247038, 4.474074070887058, 4.439929663764147, 4.407411180789945, 4.3764051853959405, 4.346808553428935, 4.31852732732713, 4.291475719751491, 4.265575244413112, 4.240753955547169, 4.216945780512486, 4.269699869600412, 4.246257781546437, 4.223717312263769, 4.202027426727618, 4.181140870285397, 4.16101382498653, 4.141605602734053, 4.122878370736047, 4.104796905358662, 4.087328371011019, 4.07044212114163, 4.054109518808943, 4.03830377461602, 4.022999800080015, 4.008174074748262, 3.993804525580561, 3.9798704172967305, 3.96635225254376, 3.953231680871759, 3.9404914156250337, 3.9281151579567863, 3.9160875272651094, 3.9043939974259803, 3.8930208382673737, 3.8819550617887297, 3.8711843726828494, 3.860697122763966, 3.850482268946872, 3.840529334458421, 3.8308283729949943, 3.8213699355681547, 3.812145039806174, 3.849248761697669, 3.8399102631091155, 3.8307941097250513, 3.8218924540676706, 3.813197813658136, 3.8047030500396257, 3.796401349230628, 3.7882862034959883, 3.7803513943332296, 3.772590976580642, 3.7649992635618053, 3.7575708131885355, 3.750300414950867, 3.743183077728729, 3.736214018365386, 3.729388650947678, 3.7227025767425763, 3.7161515747436384, 3.7097315927846792
entire gpucb, global max, 46.98903336183925, global min, 3.1977834260201505, range, 43.791249935819096, 22.857881262501106, 11.838584479214513, 9.876062141813135, 7.916328715892505, 6.740488660340128, 6.52600088720014, 5.975241669838044, 5.562172256816472, 5.240896046688584, 4.983875078586273, 4.773585195593473, 4.598343626432807, 4.450062298681473, 4.322964017751759, 4.21281217427934, 4.1164293112409736, 4.031385608560062, 3.9557912061770293, 3.888154109308, 3.827280722125874, 3.772204800389664, 3.7221357806294737, 3.6764205886745174, 3.6345149960491407, 3.595961850833794, 3.560374332173474, 3.527422926006511, 3.496825191708617, 3.468337645982991, 3.4417492699724073, 3.4168762730592808, 3.393557838453224, 3.371652642308141, 3.3510359871127684, 3.3315974264999886, 3.3132387859212518, 3.2958725042927175, 3.2794202374867374, 3.2638116766708074, 3.2489835438956747, 3.234878734670547, 3.221445583027569, 3.208637229135427, 3.1964110731474733, 3.1847283018700954, 3.1735534771699947, 3.162854176925217, 3.152600680857308, 3.1427656948329847, 3.133324108249634, 3.12425277996367, 3.1155303489194734, 3.1071370662165676, 3.0990546458359916, 3.091266131651073, 3.083755778687046, 3.07650894687965, 3.0695120058242327, 3.062752249211372, 3.0562178178189403, 3.0498976300787195, 3.0437813193623766, 3.037859177240203, 3.0321221020593496, 3.0265615522686744, 3.0211695039868074, 3.015938412370071, 3.010861176389121, 3.005931106668488, 3.0011418960827307, 2.996487592837417, 2.9919625757933637, 2.9875615318190087, 2.983279434979096, 2.9791115273882474, 2.9750533015761054, 2.9711004842266164, 2.9672490211681404, 2.9634950635035495, 2.9598349547805745, 2.956265219112487, 2.9527825501680107, 2.9493838009571367, 2.9460659743465216, 2.9428262142443913, 2.93966179740045, 2.9365701257713126, 2.9335487194064744, 2.930595209813879, 2.9277073337677852, 2.924882927524903, 2.922119921417735, 2.919416334796743, 2.9167702712953463, 2.914179914393979, 2.9116435232613913, 2.9091594288531857, 2.9067260302492293, 2.90434179121303, 2.902005236957554
decomposed gpucb, global max, 7.711712969708621, global min, -47.943568625131874, range, 55.655281594840496, 3.085832192704191, 10.984197057038179, 24.075502748305492, 18.7640912833022, 15.577244404300226, 13.45267981829891, 11.935133685440826, 10.79697408579726, 9.911738841630045, 9.203550646296273, 8.624123941023187, 8.141268353295615, 7.732698240603055, 7.382495286866574, 7.078986060294957, 6.81341548704479, 6.579088510647587, 6.370797864961183, 6.184432550399665, 6.016703767294297, 5.86494915400849, 5.726990414657755, 5.601028087424475, 5.485562620793967, 5.379334391493901, 5.281277564447686, 5.190484206071561, 5.106176087579445, 5.027682322086785, 4.954421474293636, 4.885887132809723, 4.821636187668555, 4.761279239202608, 4.704472699469953, 4.65091224772202, 4.60032737662675, 4.552476822887982, 4.50714471934599, 4.464137339062563, 4.423280327793309, 4.384416341464016, 4.347403021150404, 4.312111250618821, 4.278423651475037, 4.246233278959864, 4.215442487858396, 4.185961943186777, 4.157709754543144, 4.130610716456392, 4.104595639893111, 4.079600762410742, 4.055567226370003, 4.032440616217594, 4.01017054718194, 3.9887102988384924, 3.9680164879358837, 3.948048775661435, 3.9287696051895535, 3.910143965920109, 3.8921391812929786, 3.874724717473296, 3.857872010551022, 3.841554310197709, 3.825746537980438, 3.810425158754467, 3.7955680637474645, 3.7811544641138055, 3.767164793881137, 3.7535806213363716, 3.7403845680071712, 3.727560234490061, 3.7150921324595365, 3.702965622265465, 3.691166855590153, 3.6796827226928484, 3.6685008038191578, 3.6576093243967316, 3.646997113677444, 3.6366535665206707, 3.6265686080428146, 3.6167326608854014, 3.607136614878169, 3.597771798895207, 3.5886299547213634, 3.5797032127633748, 3.570984069455572, 3.562465366223811, 3.554140269883679, 3.5460022543601806, 3.5380450836260935, 3.530262795765283, 3.5226496880753597, 3.515200303131456, 3.5079094157395505, 3.5007720207137907, 3.493783321417732, 3.4869387190143777, 3.480233802374357, 3.4736643385957504, 3.4672262640927163
entire gpucb, global max, 7.711712969708621, global min, -47.943568625131874, range, 55.655281594840496, 3.085832192704191, 22.97253047607389, 21.60920762450665, 16.914369940453067, 14.097467330020919, 12.219532256399487, 10.878150060955607, 9.872113414372691, 9.089640467030428, 8.463662109156619, 7.951497998168955, 7.847051983995708, 7.461113899710832, 7.130309827466653, 6.843612964855031, 6.59275321006986, 6.371406367612359, 6.174653618761245, 5.998611685578671, 5.840173945714353, 5.696825514408543, 5.566508758675988, 5.447523894746263, 5.338454436144013, 5.238110534229945, 5.145485394001574, 5.059721375271602, 4.980083357879485, 4.905937617548893, 4.836734926573673, 4.77199692533879, 4.711305049181091, 4.654291468548097, 4.600631627952339, 4.550038063962052, 4.502255253526782, 4.457055297709634, 4.414234286935494, 4.373609225431823, 4.335015417003336, 4.298304233376238, 4.26334120135043, 4.230004356860706, 4.198182823484152, 4.167775580479889, 4.138690391519289, 4.110842870174035, 4.0841556622181665, 4.058557728056415, 4.033983711261133, 4.010373381398999, 3.987671141146947, 3.9658255892062937, 3.9447891317819606, 3.924517636445785, 3.9049701230859033, 3.8861084873877703, 3.8678972529206073, 3.8503033484353817, 3.8332959074329973, 3.816846087447084, 3.800926906815556, 3.7855130969977266, 3.7705809687367053, 3.7561082905760226, 3.7420741784202085, 3.728458994985464, 3.715244258122329, 3.7024125571103, 3.689947476127186, 3.6778335241858504, 3.666056070909551, 3.6546012875860274, 3.6434560930009776, 3.6326081036048623, 3.622045587613908, 3.611757422687654, 3.601733056862073, 3.591962472449798, 3.5824361526478286, 3.5731450506187485, 3.56408056083428, 3.5552344924904014, 3.5465990448213764, 3.538166784156329, 3.5299306225765155, 3.5218837980445135, 3.514019855888236, 3.506332631533226, 3.498816234386105, 3.491465032780679, 3.4842736399058056, 3.4772369006411448, 3.470349879233179, 3.463607847749591, 3.4570062752552437, 3.450540817657688, 3.444207308174368, 3.4380017483775798, 3.4319202997767273
decomposed gpucb, global max, 28.15729377001966, global min, -6.465747657753274, range, 34.62304142777293, 15.359364585968132, 10.516071237826793, 9.802476283999836, 8.548405535796643, 7.877504753326012, 7.430237565012258, 7.110761001931005, 6.871153579620065, 6.684792251156001, 6.535703188384749, 6.413721227935543, 6.3120695942278715, 7.057351684199831, 7.047705539524467, 6.81514264707444, 6.821840335303835, 6.629923971625613, 6.662775339946711, 6.487075902108367, 6.340685214641651, 6.382616804487542, 6.165625264921268, 6.211521931724924, 6.0197419734876165, 5.801546748168989, 5.762736046072693, 5.719777870456553, 5.686659678428293, 5.649287458635487, 5.620726826469814, 5.587892583823591, 5.557110481342759, 6.245132901832186, 6.265049747623732, 6.292369714874636, 6.1332722600315055, 6.162677026014583, 6.015366086922671, 6.046286151396586, 5.909250531124719, 5.9412504840583935, 5.813241218736097, 5.691185872731117, 5.725960025655531, 5.611268943763673, 5.646268501538493, 5.538153455559416, 5.57321793776454, 5.47100657863714, 5.506011419092505, 5.409126123434258, 5.44397463262601, 5.351915891265556, 5.263266732918452, 5.298866403254578, 5.214330598562923, 5.2495396863320885, 5.168769370025017, 5.2035571536077345, 5.126245556722972, 5.051468766293446, 5.086465215246864, 5.014693725171865, 5.0491711451130135, 4.98018176350392, 4.913282969216314, 4.947730217457941, 4.883276263385353, 4.917159920458107, 4.854984226459019, 4.794559960459905, 4.828263969361925, 4.769861193624391, 4.802988050486296, 4.746479694353438, 4.691458400224076, 4.724312818421235, 4.670986517422526, 4.619010249360493, 4.651538228761055, 4.601085427671683, 4.633038637107459, 4.584024452811248, 4.536177272903042, 4.56776634735601, 4.5212209402998, 4.475745542601204, 4.506944440996706, 4.462651372452045, 4.419342594319489, 4.450132770221531, 4.407901559029145, 4.366578545926917, 4.396947376304347, 4.356609628559268, 4.317112250558879, 4.347051800567606, 4.308458020363059, 4.270643912485875, 4.30014995937507
entire gpucb, global max, 28.15729377001966, global min, -6.465747657753274, range, 34.62304142777293, 15.359364585968132, 15.066005826306593, 14.922475969638775, 17.117320212813574, 14.233836467564256, 12.311513970731378, 10.938426472993608, 9.908610849690278, 9.10764314267658, 8.46686897706562, 7.942599205202108, 7.505707728649181, 7.136030325412089, 6.8191639797802965, 6.544546480232742, 6.304256168128631, 6.092235304507358, 5.903772314621781, 5.735147534197845, 5.583385231816302, 5.446076482042525, 5.321250345884546, 5.207278656349, 5.102804607608081, 5.006688482766438, 4.9179659059895355, 4.835815371936849, 4.759532733173638, 4.688510966049271, 4.622223983399861, 4.560213580276219, 4.502078827347807, 4.447467392778691, 4.39606839553717, 4.347606483852307, 4.301836900594381, 4.25854134886391, 4.217524510382412, 4.17861109951535, 4.141643359191642, 4.106478923273967, 4.072988984304753, 4.041056716915502, 4.010575916225762, 3.9814498177889006, 3.953590071457989, 3.926915846247542, 3.9013530470875324, 3.876833627485072, 3.85329498466671, 3.8306794258804406, 3.8089336962782587, 3.78800856024597, 3.7678584292519144, 3.7484410302940065, 3.7297171098703106, 3.711650169110603, 3.6524351935662156, 3.5952275053284177, 3.53992674003188, 3.48643911458113, 3.4346768964029857, 3.448878388949407, 3.3993206264273255, 3.351287718136692, 3.3661071606926143, 3.3200037939290845, 3.2752564085409532, 3.290533430545107, 3.24748554707355, 3.2056502800378124, 3.2212575112432256, 3.1809277040691564, 3.141687891683575, 3.1575236654854946, 3.1196244276177403, 3.0827095855387583, 3.046741277872058, 3.062977096213267, 3.0281546523548024, 2.9941920219249423, 3.0104746914969254, 2.9775434492805304, 2.945396284259764, 2.914005523121839, 2.930463260374231, 2.8999657698818395, 2.8701614041733663, 2.8410267994920493, 2.8575639564624433, 2.8292081062544625, 2.801468687572742, 2.774325815529338, 2.747760451401751, 2.764408982722023, 2.738500364022169, 2.7131259436460247, 2.688269368583679, 2.6639149465528966, 2.680569506355643
