decomposed gpucb, global max, 4.825902047717698, global min, -12.746407742338821, range, 17.57230979005652, regret, 3.8729771725885414, 4.133011777809397, 4.290133927445127, 6.809359025576775, 6.536796371667846, 6.400625219435823, 5.679086876264191, 5.833109316030967, 6.606683205916563, 6.388346884783929, 6.373383455459675, 6.744366623003288, 6.617829973088577, 6.555874068799795, 6.6489594076492535, 6.487315387912929, 6.395957028983481, 6.359100788358794, 6.416550773145905, 6.291921719799983, 6.027663485805688, 5.783399507854392, 5.5603758758119035, 5.355937546439623, 5.1678542834171255, 4.99423896370405, 4.833484038043796, 4.684211607073559, 4.545233826515063, 4.4155212313271335, 4.294177190667457, 4.18041715254901, 4.073551662195318, 3.972972377156549, 3.8781404798342813, 3.7885770212521397, 3.7038548307014647, 3.623591702811352, 3.5474446327617577, 3.475104916214643, 3.4062939663283633, 3.34075972834143, 3.2782735944469126, 3.218627739365782, 3.1616328111771463, 3.1071159233445385, 3.054918903079275, 3.0048967586583983, 3.0341994861829353, 2.98659261587682, 2.940852681661141, 2.896871975684526, 2.8545509189900478, 2.8137973088398094, 2.7745256481495795, 2.7366565467697153, 2.7001161857891445, 2.664835837256179, 2.630751432741281, 2.5978031750435457, 2.5659351880899988, 2.5350952007155985, 2.505234260559433, 2.4763064747831476, 2.4482687747230556, 2.421080701937512, 2.3947042134142236, 2.369103503965149, 2.3442448440653236, 2.320096431591207, 2.2966282560881925, 2.2738119743491505, 2.2516207962193975, 2.230029379660719, 2.2090137342102714, 2.1885511320611517, 2.1686200260717494, 2.1491999740820753, 2.130271568978216, 2.1118163740019527, 2.0938168628522638, 2.076256364169641, 2.059119010033587, 2.0423896881388677, 2.026053997347554, 2.0100982063420845, 1.994509215129844, 1.9792745191724272, 1.9643821759331548, 1.949820773654755, 1.9355794021956607, 1.9216476257682857, 1.9080154574361234, 1.8946733352386878, 1.881612099824356, 1.8688229734811561, 1.8562975404646203, 1.8440277285300546, 1.8320057915840657, 1.820224293376997
entire gpucb, global max, 4.825902047717698, global min, -12.746407742338821, range, 17.57230979005652, regret, 3.8729771725885414, 4.133011777809397, 4.5494068596582204, 7.330969629503301, 7.607475355024997, 7.704116129377847, 7.039449178195886, 6.576490394045846, 6.530475147400669, 7.363100603847393, 7.391829420342498, 7.626723353188061, 7.524619500277747, 7.43940624602628, 7.295119213646467, 7.192763830343288, 6.799846868668624, 6.596792737544363, 6.638383224235292, 6.332122837117227, 6.055030105915169, 5.953401923699166, 5.716870339271985, 5.5000497202137355, 5.300574750680146, 5.122178992692791, 4.951475158958761, 4.792964456205733, 4.645385526056363, 4.512615509954782, 4.383601315500562, 4.2626505081997355, 4.149030052856531, 4.042093153709986, 3.941266934514671, 3.8501841041950673, 3.759994681970173, 3.674552071441326, 3.5934911332472916, 3.5164832419629617, 3.443231833180304, 3.3734685867206298, 3.3069501424218704, 3.243455263773055, 3.186095925533852, 3.1279889593673333, 3.0723546300589644, 3.019038397805112, 2.9678983382963136, 2.918803881167867, 2.871634696867987, 2.8262797119642564, 2.782636235924817, 2.740609184923876, 2.700110390322969, 2.6610579812435247, 2.6233758321317784, 2.5869930674721613, 2.5518436168688026, 2.517865814618889, 2.4850020386722513, 2.455603377451875, 2.424771188633178, 2.3949025057150672, 2.365952859194435, 2.33788047468958, 2.3106460718117354, 2.284212680783239, 2.2585454750019456, 2.2336116179572603, 2.209380123082848, 2.185821725288282, 2.16290876304973, 2.1406150700608686, 2.11891587555171, 2.0977877124770035, 2.0772083328587825, 2.0571566296410286, 2.0376125644794203, 2.018557100946854, 2.0714161767539383, 2.052413241450524, 2.0338682082026143, 2.0157647233653684, 1.9980872028772347, 1.9808207875167319, 1.963951301244976, 1.9474652123884886, 1.9313495974388875, 1.915592107265944, 1.9001809355583401, 1.8851047893226407, 1.8703528612855582, 1.8559148040577755, 1.8417807059295253, 1.8279410681789479, 1.8143867837840513, 1.8011091174380303, 1.7880996867757672, 1.7753504447267494
decomposed gpucb, global max, 13.683401949804999, global min, -3.5479329664928154, range, 17.231334916297815, regret, 7.60732608789838, 10.169151077985537, 12.415410087301117, 11.46188695442109, 10.920127909989182, 9.861827003874343, 8.80756127908784, 8.231842564525792, 8.076078798370231, 8.260717310109381, 7.557945516420175, 6.92811672338516, 6.395184667740148, 5.938385762901566, 5.542493378708128, 5.196087542538869, 4.89043533415423, 4.618744482256773, 4.375652667401153, 4.156870034031096, 3.9589238419343764, 3.7789727582100867, 4.09452325839011, 3.923918122623855, 3.766961397718901, 3.6220782670374048, 3.4879272201100937, 3.3633583908204474, 3.247380515274915, 3.139134498099084, 3.0378720949345976, 2.9429385919678914, 2.8537586346355313, 2.7698245571462508, 2.690686712656358, 2.61594541508257, 2.545244187647906, 2.4782640774466453, 2.414718844691603, 2.354350873574313, 2.2969276815359154, 2.2422389272136316, 2.190093835883082, 2.140318975976648, 2.092756332066056, 2.047261629195055, 2.003702871127075, 1.9619590613119275, 1.921919080468827, 1.8834806988594506, 1.8465497047641672, 1.8110391335187024, 1.7768685838296703, 1.7439636100550469, 1.7122551807813187, 1.6816791954102237, 1.652176051631097, 1.6236902576374574, 1.5961700837791954, 1.569567249049542, 1.5438366384093856, 1.5189360474672988, 1.4948259514757545, 1.4714692959839457, 1.4488313068149619, 1.4268793173177656, 1.405582611089142, 1.3849122785731254, 1.3648410861300366, 1.345343356328179, 1.3263948583517258, 1.307972707541285, 1.2900552731914046, 1.272622093823953, 1.2556537992396337, 1.2391320387233227, 1.223039414843799, 1.2073594223458015, 1.1920763916831965, 1.1771754367871565, 1.1626424067033645, 1.1484638407679577, 1.1346269270237654, 1.1211194636068158, 1.1079298228585004, 1.095046917941541, 1.082460171758305, 1.070159487988324, 1.058135224078343, 1.046378166033028, 1.0348795048678299, 1.0236308145975275, 1.0126240316448658, 1.0018514355635375, 0.9913056309786582, 0.9809795306559638, 0.9708663396182735, 0.9609595402344135, 0.9512528782118437, 0.9417403494297253
entire gpucb, global max, 13.683401949804999, global min, -3.5479329664928154, range, 17.231334916297815, regret, 7.60732608789838, 10.169151077985537, 12.27489882149028, 11.356503505062964, 11.196769750460879, 10.465329475033329, 9.24347252857558, 8.494432187830641, 8.380724515653874, 7.645304725299748, 7.865261189975438, 7.209822757477485, 6.655221006902294, 6.179848077837844, 5.767858205981988, 5.407367068108114, 5.089286652337048, 4.80654850498499, 4.553572267880517, 4.3258936544864905, 4.119898718558563, 3.932630594987719, 3.7616466560752095, 3.6049113787387426, 3.4607149235891925, 3.327610503451147, 3.2043656699899934, 3.089924038918922, 2.9833749341286144, 2.883929102990994, 2.790899131926768, 2.703683534054057, 2.6217537299918128, 2.544643326168524, 2.4719392311351376, 2.403274252492495, 2.611728925919941, 2.5429992173431004, 2.4777941092060978, 2.415849256475945, 2.356926103878971, 2.300808815691376, 2.2473016339311114, 2.1962265967963135, 2.147421561311951, 2.100738483892126, 2.0560419204050593, 2.013207713729954, 1.9721218420211795, 1.9326794051807559, 1.8947837305693684, 1.8583455819045729, 1.8232824577176943, 1.789517967759959, 1.7569812774370508, 1.725606611768532, 1.6953328115620665, 1.6661029355006516, 1.637863902695556, 1.6105661709839632, 1.584163446869472, 1.5586124235328678, 1.5338725437942506, 1.5099057852974656, 1.4866764655236584, 1.4641510645308757, 1.4422980635677283, 1.4210877979270264, 1.4004923225947508, 1.3804852894148256, 1.3610418346343351, 1.3421384758199695, 1.323753017247093, 1.3058644629599703, 1.2884529367871707, 1.27149960867155, 1.2549866267407506, 1.2388970546030487, 1.2232148134055416, 1.2079246282379725, 1.1930119785066395, 1.1784630519394854, 1.164264701916118, 1.150404407845688, 1.1368702383416212, 1.1236508169655557, 1.1107352903337677, 1.0981132983981567, 1.0857749467307618, 1.0737107806559756, 1.0619117610883275, 1.050369241946063, 1.0390749490219118, 1.0280209602025296, 1.01719968693724, 1.006603856864977, 0.9962264975158536, 0.9860609210105897, 0.9761007096872505, 0.9663397025903779
decomposed gpucb, global max, 5.0744623315403965, global min, -8.345185803382007, range, 13.419648134922404, regret, 6.588077350283926, 6.810698627754105, 6.69608702047393, 6.001336565725577, 6.568049880356509, 6.957209057681953, 6.012503609531751, 5.615205747308323, 6.396599673104884, 6.4554701759507385, 6.343928995583141, 6.626902074952366, 6.2118393981175, 6.379594678178002, 6.135476193845623, 6.126244957089963, 5.844771714911019, 6.20588370807034, 5.897377771889299, 5.619722429326361, 5.368510452721798, 5.140135928535833, 4.931620058626907, 4.74048051121039, 4.564632127587197, 4.402310542704249, 4.445580092794424, 4.299104765217143, 4.1627311843693295, 4.035449175578036, 3.916378909289408, 3.8047505346438166, 3.699887516037354, 3.601192910290095, 3.5081379962998223, 3.4202527997534538, 3.3371181543717534, 3.258359016641722, 3.1836388090516916, 3.112654611841162, 3.045133058397001, 2.980826817021609, 2.919511563617166, 2.8609833671856517, 2.805056423928872, 2.7515610869006473, 2.700342147192773, 2.6512573299727253, 2.604175974680028, 2.5589778735990385, 2.5155522470702443, 2.473796836946404, 2.4336171026762936, 2.3949255067124833, 2.3576408778746303, 2.3216878429238426, 2.2869963179713286, 2.253501052499936, 2.2211412197563867, 2.1898600481042894, 2.1596044886375068, 2.1303249149599752, 2.101974851557921, 2.07451072763718, 2.047891653683232, 2.022079218333949, 1.9970373034428532, 1.9727319154603193, 1.9491310314772792, 1.926204458465183, 1.903923704411174, 1.9050362064836497, 1.8836558601021005, 1.8628533609200524, 1.8426055950495257, 1.8228906651229604, 1.8036878112983836, 1.7849773383411036, 1.7667405482435017, 1.748959677898339, 1.73161784138886, 1.7146989765015637, 1.6981877951055273, 1.6820697370760633, 1.666330927470822, 1.6509581366936095, 1.6359387434055284, 1.621260699964903, 1.6069125001971012, 1.5928831493130284, 1.5791621358110233, 1.5657394052112354, 1.5526053354845615, 1.5397507140499442, 1.5271667162244769, 1.5148448850203728, 1.5027771121916118, 1.4909556204409888, 1.4793729467055299, 1.46802192644478
entire gpucb, global max, 5.0744623315403965, global min, -8.345185803382007, range, 13.419648134922404, regret, 6.588077350283926, 6.810698627754105, 6.607980064046475, 5.726879438471482, 5.575522192302335, 6.34115026422906, 7.0054753226328215, 6.289607822141408, 5.803276777830255, 5.776444214814537, 6.00597326299972, 6.160544305319416, 5.694934487221858, 5.687947196937046, 5.835953392614362, 5.646596084916398, 5.442682924244248, 5.17381747123303, 4.927017186364435, 4.975168784021414, 4.8121781009511535, 4.598806259575675, 4.474719446794289, 4.318886549942816, 4.225492042090283, 4.421550459331965, 4.528262781941842, 4.398809264891365, 4.260006119391701, 4.121593137747016, 4.370691079809724, 4.25460311522872, 4.162981423133884, 4.043705989219686, 3.9619102197101648, 3.88605402683208, 3.822238030911411, 3.752727926318648, 3.679672448836849, 3.636303097860943, 3.5696509321699077, 3.506172679130826, 3.433320245788274, 3.363779286688565, 3.297329036882177, 3.233767928371718, 3.1729115478829812, 3.114590849914608, 3.053224029917395, 3.015776630446776, 2.9743607024875938, 2.934537694834534, 2.8862165693735258, 2.8396851152258877, 2.794845713956346, 2.7516077198750017, 2.7098868483930034, 2.6696046276517635, 2.630687905918701, 2.588636718654242, 2.56555831435477, 2.5387519593575716, 2.51279659975711, 2.4793703723452976, 2.4469726442384636, 2.4155566654682, 2.3850784771089897, 2.3554967060544616, 2.326772377639195, 2.2988687443215077, 2.2717511288437553, 2.2453867804626078, 2.2197447429960113, 2.194795733569053, 2.170512031060147, 2.1468673733541066, 2.1238368626014696, 2.0979878857739016, 2.0863785967943134, 2.0715934181409907, 2.0506295246503745, 2.030176945635139, 2.010217199849187, 1.990732686105757, 1.9717066315092315, 1.9531230432986717, 1.9349666640124925, 1.9172229297100907, 1.8998779310099896, 1.882918376725446, 1.866331559897706, 1.8501053260444817, 1.8342280434569183, 1.8186885753924946, 1.803476254024164, 1.788580856017674, 1.7739925796195646, 1.7597020231479474, 1.7457001647868682, 1.7319783435930103
decomposed gpucb, global max, 10.338676839699108, global min, -4.973091727958015, range, 15.311768567657122, regret, 10.217201334064537, 5.108600667032269, 6.350418379513798, 6.883382720756613, 8.106074282636524, 7.64361020743257, 7.998856433776269, 8.806734372560221, 7.8282083311646415, 8.240336826668425, 7.491215296971296, 6.866947355557021, 6.338720635898789, 5.885954876191732, 5.493557884445617, 5.150210516667765, 4.847256956863779, 4.57796490370468, 4.337019382457065, 4.120168413334212, 3.923969917461154, 3.745607648485647, 3.5827551420297494, 3.9522596933934175, 3.794169305657681, 3.6482397169785394, 3.5131197274608157, 3.3876511657657864, 3.270835608325587, 3.1618077547147343, 3.059813956175549, 2.9641947700450633, 2.874370686104304, 2.7898303718071182, 2.710120932612629, 2.634839795595612, 2.563627909228163, 2.496164016880053, 2.432159811319026, 2.3713558160360506, 2.313517869303464, 2.2584341105105246, 2.2059123870102795, 2.1557780145782277, 2.1078718364764892, 2.0620485356835223, 2.018175162583873, 1.9761298466967088, 1.935800666151878, 1.8970846528288405, 1.859886914538079, 1.8241198584892697, 1.7897025026687174, 1.7565598637304078, 1.7246224116625823, 1.6938255828828932, 1.6641093445867021, 1.6354178041627936, 1.6076988583295257, 1.5809038773573671, 1.5549874203515086, 1.5299069780877745, 1.5056227403403495, 1.4820973850225316, 1.4592958867914159, 1.437185343052152, 1.415734815543911, 1.3949151859035591, 1.3746990237890149, 1.3550604663063146, 1.335975107625944, 1.317419897797806, 1.2993730498827674, 1.2818139546140814, 1.2647231018858938, 1.2480820084400266, 1.2318731511875587, 1.216079905659513, 1.2006864891321776, 1.1856779080180253, 1.1710399091536052, 1.156758934651732, 1.1428220800173738, 1.1292170552552623, 1.1159321487228473, 1.1029561935051397, 1.090278536108529, 1.0778890072891139, 1.0657778948476633, 1.0539359182382446, 1.0423542048510113, 1.0310242678417612, 1.0199379853918498, 1.0090875812919364, 0.9984656067520213, 0.9880649233483544, 0.9778786870251756, 0.967900333075939, 0.9581235620347679, 0.9485423264144203
entire gpucb, global max, 10.338676839699108, global min, -4.973091727958015, range, 15.311768567657122, regret, 10.217201334064537, 5.108600667032269, 6.702344257843422, 6.756902338548015, 7.9099111024491835, 8.549602603507553, 9.046287488557146, 8.60319681337665, 9.140532093581577, 8.22647888422342, 7.478617167475836, 6.855399070186183, 6.328060680171861, 5.876056345873871, 6.282187713933984, 5.889550981813111, 5.543106806412339, 5.23515642827832, 4.959621879421567, 4.711640785450489, 4.487276938524275, 4.28330980495499, 4.09707894386999, 3.9263673212087404, 3.7693126283603906, 3.624339065731145, 3.49010428551888, 3.365457703893206, 3.2494074382417164, 3.141093856966992, 3.0397682486777344, 2.9447754909065553, 2.855539869969993, 2.7715534032061697, 2.692366163114565, 2.92955925930684, 2.8503819820282765, 3.0809471330954867, 3.001948488657141, 2.9268997764407123, 2.8555119770153294, 2.7875235966102023, 2.7226974664564767, 2.660817978582466, 2.601688690169522, 2.5451302403832283, 2.490978533141032, 2.439083147033927, 2.389305939951602, 2.34151982115257, 2.295607667796637, 2.2514613664928556, 2.208980963351481, 2.168073908474602, 2.1286543828659727, 2.090642697457652, 2.0539647553969913, 2.018551569959112, 1.9843388314852288, 1.9512665176271418, 1.919278541928336, 1.8883224364133628, 1.8583490644068015, 1.8293123602754453, 1.8011690931942845, 1.7738786523883106, 1.7474028516063955, 1.721705750847478, 1.6967534935888189, 1.6725141579661214, 1.648957620529979, 1.6260554313559514, 1.6037806994195685, 1.58210798726525, 1.5610132141017132, 1.5404735665477434, 1.5204674163328376, 1.5009742443285705, 1.4819745703497278, 1.4634498882203562, 1.4453826056497345, 1.4277559885076647, 1.4105541091280542, 1.3937617983051012, 1.3773646006779823, 1.3613487332282384, 1.3457010466394081, 1.330408989291233, 1.315460573681219, 1.300844345084761, 1.2865493522816318, 1.2725651201916142, 1.2588816242755754, 1.245489266570516, 1.2323788532381947, 1.2195415735169635, 1.2069689799755516, 1.194652969975801, 1.1825857682588736, 1.170759910576285
decomposed gpucb, global max, 8.366648495659149, global min, -9.171877024555428, range, 17.538525520214577, regret, 10.302709677635793, 7.527208682130069, 7.306802464213429, 7.65522226597418, 8.541217242326377, 9.44935221068097, 9.446158373018218, 8.89668982929225, 8.783089822586568, 8.133584536092831, 8.151414720912317, 8.32536105069629, 7.700773606820241, 7.719517348951326, 7.317783505164311, 6.9996259295634955, 6.998687675845133, 6.703955565639631, 6.461295112180292, 6.202009440427037, 5.967417642174093, 5.754152371035052, 5.93871546248919, 5.74441822143194, 5.565664759659271, 5.400661564176807, 5.24788082761897, 5.106013000815265, 4.973929162066987, 4.850650912568595, 4.735326098521711, 4.627209085352755, 4.525644618436465, 4.430054531927017, 4.339926736075252, 4.254806039993028, 4.174286462617951, 4.098004757736301, 4.025634935156273, 3.9568836037052435, 3.891485995739633, 3.829202559581909, 3.7698160274315202, 3.7131288831061497, 3.6589611674174622, 3.607148569802196, 3.5575407635748135, 3.509999949273569, 3.4643995763723785, 3.60613191168831, 3.5453992844369644, 3.507329637965116, 3.4706965819261675, 3.4354203057405135, 3.401426803234338, 3.368647354389096, 3.337018061643688, 3.306479434165363, 3.276976014398168, 3.248456041956546, 3.2208711505785836, 3.194176094406362, 3.168328500334846, 3.143288643578064, 3.1190192439522604, 3.095485280678754, 3.0726538237716214, 3.0504938803029336, 3.0289762540362366, 3.0080734170914454, 2.987759392454958, 2.9680096462805943, 2.9488009890425158, 2.9301114847027634, 2.9119203671454046, 2.8942079632079762, 2.876955621710481, 2.860145647943691, 2.843761243133022, 2.8277864484426187, 2.8122060931272883, 2.7970057464781855, 2.782171673242314, 2.767690792226344, 2.7535506378225145, 2.739739324218774, 2.726245512077189, 2.7130583774842756, 2.7001675829945744, 2.687563250604644, 2.6752359365089977, 2.6631766075023875, 2.6513766189045214, 2.639827693893844, 2.6285219041465493, 2.6174516516856556, 2.6066096518528226, 2.5959889173227, 2.585582743086116, 2.5753846923342634
entire gpucb, global max, 8.366648495659149, global min, -9.171877024555428, range, 17.538525520214577, regret, 10.302709677635793, 7.527208682130069, 6.031040163671285, 5.109453217038473, 6.820737036042802, 5.9378003860510935, 6.461972902772984, 6.952925178705224, 7.960424278169452, 7.98343633415641, 7.526946196509496, 7.280762165642138, 7.36145096590868, 7.629397482009003, 7.685707166453344, 7.797523578344031, 7.3857677583639765, 7.0197625850483725, 6.69228427208178, 6.3975537904118465, 6.342141695074197, 6.090120465238238, 5.860014124953232, 5.930640071414558, 5.7253214541053, 5.535796576589062, 5.360310578888841, 5.197359295310065, 5.045646031288445, 4.904046984868268, 4.771583360797779, 4.647398713231695, 4.530740407942344, 4.420944355905307, 4.317422363984673, 4.2196515938374075, 4.127165730184588, 4.039547543566128, 3.956422597287076, 3.8774538983219755, 3.8210715512385334, 3.7483966390431656, 3.679775197174327, 3.6142729117540715, 3.551681839019161, 3.4918121172727252, 3.43449004326018, 3.3795563889981572, 3.326864924706013, 3.276281118985555, 3.2276809919208014, 3.180950100512384, 3.1359826389684353, 3.0926806389631514, 3.050953257139878, 3.010716138953149, 2.971890849474727, 2.934404363081768, 2.8981886050411125, 2.863180038935146, 2.829319294668719, 2.7965508324754027, 2.764822638923144, 2.7340859514193934, 2.7042950081465276, 2.675406820730415, 2.647380967267022, 2.6201794036113766, 2.593766291076184, 2.5681078388991403, 2.543172160022858, 2.5189291388931383, 2.495350310123138, 2.47240874699557, 2.450078958884737, 2.428336796776821, 2.4071593661522273, 2.3865249465692897, 2.3664129173555404, 2.346803688872135, 2.327678638869801, 2.309020053501671, 2.2908110726002424, 2.2730356388631336, 2.2556784506257217, 2.2387249179287143, 2.2221611216155464, 2.205973775218587, 2.190150189414817, 2.174678238851132, 2.1595463311569776, 2.144743377977914, 2.1302587678779696, 2.116082340971641, 2.1022043651580775, 2.08861551384063, 2.075306845024573, 2.0622697816945577, 2.0494960933813107, 2.0369778788343287
