undiscounted costs incl burninTime
332.997
334.013
331.236
332.403
333.314
330.353
331.12
326.566
327.863
323.764
324.855
325.901
326.973
328.064
325.781
326.931
327.745
328.384
328.916
330.023
330.746
331.31
332.254
330.987
332.48
333.459
329.614
326.832
327.756
327.493
328.172
325.335
326.445
323.167
321.345
320.368
321.627
322.575
323.404
324.251
324.971
321.002
321.839
322.933
323.635
324.199
324.938
325.848
322.324
323.485
319.696
320.757
321.475
322.181
322.643
323.767
324.375
325.018
325.748
326.729
327.639
328.63
329.308
330.141
330.832
328.468
329.188
330.265
330.785
331.406
332.133
333.237
334.104
330.806
331.729
332.603
328.973
325.119
321.174
318.141
318.76
319.415
310.814
312.418
311.056
312.314
313.075
313.933
314.597
315.111
315.627
316.636
312.367
313.295
314.016
315.208
316.039
317.108
317.773
316.06
325.052
358.962
359.503
360.541
360.91
353.348
364.32
310.32
311.344
308.192
308.966
309.82
310.272
310.712
311.296
312.434
312.798
313.458
314.2
310.812
311.859
313.028
313.65
314.512
314.937
315.378
315.981
317.141
317.472
326.272
318.841
361.76
359.067
360.408
358.3
359.303
379.238
364.712
365.297
366.473
373.29
367.323
368.161
369.476
372.139
325.243
325.95
326.736
327.165
327.324
327.938
329.106
324.799
325.646
326.491
323.55
324.635
334.078
368.107
368.98
369.464
369.656
370.422
384.766
330.349
331.01
340.038
374.861
375.764
377.06
377.69
378.5
393.298
337.698
338.441
337.132
337.742
338.455
339.287
340.797
334.539
336.252
336.837
336.876
337.6
338.01
338.719
339.791
348.451
379.199
380.148
377.695
375.209
376.682
395.656
336.117
333.826
334.493
335.109
336.093
336.787
337.713
338.46
338.495
339.473
340.79
334.428
333.847
329.903
327.398
324.781
326.19
326.636
324.346
325.263
326.975
327.639
324.37
324.978
325.692
326.21
326.748
327.402
328.676
329.167
326.059
324.079
321.384
322.322
323.662
324.121
324.664
325.164
325.811
334.763
369.442
369.941
367.745
368.58
370.341
381.034
330.807
331.321
331.864
325.932
326.984
327.776
329.073
325.17
326.754
327.314
328.897
329.708
330.915
331.386
331.898
329.858
330.745
331.632
333.036
333.407
330.214
329.384
331.169
332.005
333.119
329.821
321.24
322.047
322.772
323.549
325.214
325.605
399.7
327.645
329.268
329.989
331.355
331.831
332.402
332.767
328.888
330.025
331.502
331.915
333.229
334.099
335.707
336.668
337.935
338.453
335.726
336.261
331.373
331.394
333.053
333.466
334.672
335.446
345.289
371.508
373.286
373.804
332.838
333.119
330.224
455.902
457.273
331.42
340.959
379.736
381.235
382.326
388.615
384.261
384.984
463.787
464.312
461.261
459.433
460.036
461.125
436.496
438.124
439.379
440.723
441.316
442.012
442.328
442.852
443.534
444.685
440.472
441.684
437.683
439.206
438.598
440.046
440.603
441.259
334.653
335.111
335.792
329.242
325.485
326.622
327.251
323.936
325.014
326.291
326.814
327.471
327.828
328.215
328.873
329.962
330.463
331.381
332.034
333.297
334.222
335.572
336.062
332.106
332.707
330.128
330.959
332.106
332.649
333.608
334.334
335.559
336.611
337.948
338.461
339.257
336.86
337.448
338.043
339.135
330.948
332.367
333.124
334.465
335.594
336.871
337.519
334.372
334.977
335.48
336.104
337.12
337.651
338.702
337.116
338.621
339.72
340.954
339.107
340.359
340.799
341.393
342.068
342.911
343.294
340.213
341.182
338.658
339.952
341.117
341.865
342.657
343.079
343.638
344.251
345.124
345.504
346.712
347.534
348.836
349.924
351.058
351.806
352.594
353.12
351.078
424.779
352.794
353.235
354.487
350.831
425.175
353.382
354.465
347.62
345.073
344.287
344.993
345.648
346.487
342.326
339.162
340.093
341.385
337.738
339.08
339.611
336.83
337.661
338.071
338.687
334.89
335.563
336.893
337.604
338.735
339.847
341.001
341.57
342.609
343.237
339.003
339.884
340.823
338.308
335.157
336.049
337.129
338.2
339.594
340.06
337.958
338.785
339.343
340.139
341.128
337.75
339.289
340.016
341.092
342.42
343.473
335.339
334.724
332.094
331.318
332.16
329.764
330.41
331.734
332.494
333.537
334.777
335.849
336.335
337.427
337.995
338.747
334.705
335.788
331.563
333.057
333.879
334.91
336.094
