male, female, male hasTB, female hasTB, male hasTBinTrt, female hasTBinTrt, male hasTBhadTrt, female hasTBhadTrt, (rows are ages 0 5 10 etc),,,,,,,,,,,,,,,,,,,
19500,19291,15,13,1,1,0,0,0,0,684,663,0,0,0,0,0,0,0,0
19070,19141,53,48,10,14,5,11,0,3,2835,2907,1,4,0,0,0,0,0,0
17274,17110,31,34,14,17,13,15,1,0,4721,4700,2,1,1,0,0,0,0,0
15273,15222,20,21,12,10,9,8,1,1,5525,5421,0,0,3,0,0,0,0,0
13999,13190,21,33,6,6,4,3,0,2,6112,5777,2,0,0,0,0,0,0,0
12170,11977,31,24,5,5,2,3,0,0,6135,5979,2,0,1,2,0,0,0,0
10934,10600,29,27,13,10,12,9,0,1,6003,5851,0,0,1,0,1,2,0,0
9635,9438,27,33,10,8,7,6,0,1,5609,5629,0,1,0,0,3,1,0,0
8495,8326,39,39,11,13,9,11,0,1,5431,5191,0,1,0,0,3,0,0,0
7319,7426,36,17,20,9,17,9,1,2,4748,4915,0,0,1,0,1,1,0,0
6288,6374,29,31,9,11,5,10,2,0,4252,4334,0,0,1,1,0,0,0,0
5108,5428,29,33,15,17,14,15,0,0,3551,3800,1,0,0,0,1,2,0,0
3915,4316,21,25,8,11,7,9,2,1,2764,3042,0,0,0,0,0,1,0,0
2782,3276,19,19,8,6,7,6,1,1,1985,2358,0,0,0,0,1,0,0,0
1824,2308,15,16,5,3,3,3,0,0,1326,1663,0,0,0,0,0,2,0,0
1072,1356,11,17,1,2,1,2,0,0,786,1011,0,0,0,0,0,0,0,0
496,726,8,5,0,0,0,0,0,0,368,556,0,0,0,0,0,0,0,0
244,313,1,3,0,0,0,0,0,0,192,241,0,0,0,0,0,0,0,0
79,96,1,1,0,0,0,0,0,0,60,71,0,0,0,0,0,0,0,0
18,13,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0
