,0.01,0.02,0.03,0.04,0.05
0.0427980784091,3366.7928964882026,3370.269136972552,3170.1678540080416,3411.877019161826,3519.447098967814
0.106995196023,3405.384095826662,3285.145757572428,3265.1962742466767,3314.493133920504,3692.5401009219204
0.213990392046,3504.8093355005717,3390.2233217005746,3399.3158453275546,3297.8165255304857,3382.756574296902
0.427980784091,3333.5231846085003,3389.6468011113266,3467.1603548127473,3282.1781622432477,3408.387995054449
1.06995196023,3448.3648774514672,3508.553292439146,3379.081860812028,3460.840355917487,3270.352793256217
2.13990392046,3412.7166848121365,3419.62021035742,3303.4348748790694,3294.216246802975,3170.300899183407
