,0.01,0.02,0.03,0.04,0.05
0.0432311775159,1884.7686339884224,1895.9790844883337,1911.194285903086,1854.3990159271434,1887.3593195405224
0.10807794379,1867.3697855416815,1882.352006518598,1858.479195140375,1917.36625669243,1858.347746485078
0.216155887579,1930.2236970408278,1820.900244059972,1906.289754181641,1887.840510561473,1908.6183228376638
0.432311775159,1899.2545653372679,1856.473934883442,1890.897930362033,1821.15505627715,1826.0931440856625
1.0807794379,1847.2432983298659,1891.666140885513,1902.1840376359373,1870.9433837172905,1876.5698860560206
2.16155887579,1847.9718509593474,1838.2567839971412,1874.1201643785027,1936.22491823339,1794.6596436207674
