,0.01,0.02,0.03,0.04,0.05
0.0874264385271,516.4849340167427,515.022502401579,554.2379944921004,504.68594506720706,536.8396835790181
0.174852877054,508.6731573206719,532.5282044135766,508.6880771837787,496.2726242660961,459.46709213264194
0.262279315581,558.3509309405649,541.1618336268907,526.8371691767835,484.01321953790443,525.6703950858843
0.349705754108,511.61669780836803,502.71288061203313,494.66640386519254,526.0305672657142,530.0321444011221
0.437132192636,496.4111182385664,553.7296786596844,499.3861702137154,489.6094452296073,507.4403777644037
