,0.01,0.02,0.03,0.04,0.05
0.0874264385271,500.2210042135395,555.4989976793274,517.6525161996417,511.1624623644013,516.0457959516852
0.174852877054,542.3873899516951,491.4921012802443,536.1016704645639,525.1087836880675,532.5065335028135
0.262279315581,528.1850596412303,515.3346691710377,506.4514038437652,508.11621233055183,500.08078826583505
0.349705754108,553.4935185503232,498.36263398661254,487.6383396444992,535.5848920834911,531.5119142672684
0.437132192636,501.2895786466458,485.4467785843316,488.15427818421875,504.60838054265406,505.68057986766956
