male, female, male hasTB, female hasTB, male hasTBinTrt, female hasTBinTrt, male hasTBhadTrt, female hasTBhadTrt, (rows are ages 0 5 10 etc),,,,,,,,,,,,,,,,,,,
1646,1679,2,8,0,0,0,0,0,1,136,133,1,0,0,0,0,0,0,0
1511,1437,6,1,0,0,0,0,0,0,355,331,0,0,0,0,0,0,0,0
1341,1345,12,6,0,0,0,0,0,0,467,500,0,0,0,0,0,0,0,0
1213,1123,10,4,0,0,0,0,0,0,554,490,0,0,1,0,0,0,0,0
996,1080,2,4,1,0,1,0,0,0,507,535,0,0,0,0,0,0,0,0
966,921,6,6,0,0,0,0,1,0,538,502,0,0,0,0,0,0,0,0
805,839,3,5,0,0,0,0,0,2,456,472,0,0,0,0,0,0,0,0
732,753,3,4,1,0,1,0,1,0,455,478,0,0,0,0,0,0,0,0
706,619,5,3,0,0,0,0,1,0,471,414,0,0,0,0,0,0,0,0
536,561,7,7,1,1,1,1,2,1,352,399,0,0,0,0,0,0,0,0
501,482,3,5,0,1,0,1,0,2,362,335,0,0,0,0,0,0,0,0
395,423,1,6,0,1,0,1,0,3,277,292,0,0,0,0,0,0,0,0
318,317,3,4,0,0,0,0,0,0,226,226,0,0,0,0,0,0,0,0
206,230,2,2,0,0,0,0,0,0,147,156,0,0,0,0,0,0,0,0
133,168,2,3,1,0,0,0,0,0,103,129,0,0,0,0,0,0,0,0
60,119,1,0,0,0,0,0,0,0,44,88,0,0,0,0,0,0,0,0
38,56,0,1,0,0,0,0,0,0,32,41,0,0,0,0,0,0,0,0
17,20,0,0,0,0,0,0,0,0,16,14,0,0,0,0,0,0,0,0
4,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
