undiscounted costs incl burninTime
3.03296e+06
3.03823e+06
3.04383e+06
3.0493e+06
3.05541e+06
3.06186e+06
3.06842e+06
3.07476e+06
3.08233e+06
3.0898e+06
3.09733e+06
3.10472e+06
3.11207e+06
3.12028e+06
3.12823e+06
3.13528e+06
3.14251e+06
3.14965e+06
3.15801e+06
3.1655e+06
3.17194e+06
3.17901e+06
3.18611e+06
3.19408e+06
3.20157e+06
3.20928e+06
3.21623e+06
3.22312e+06
3.23059e+06
3.2368e+06
3.24376e+06
3.25102e+06
3.25972e+06
3.26715e+06
3.27345e+06
3.28001e+06
3.28628e+06
3.29469e+06
3.30207e+06
3.30733e+06
3.31438e+06
3.32132e+06
3.32864e+06
3.3354e+06
3.34291e+06
3.34912e+06
3.35615e+06
3.36269e+06
3.37216e+06
3.37811e+06
3.38546e+06
3.39526e+06
3.4022e+06
3.40991e+06
3.41542e+06
3.42309e+06
3.42718e+06
3.43446e+06
3.44059e+06
3.44864e+06
3.45735e+06
3.46604e+06
3.47453e+06
3.4816e+06
3.49063e+06
3.49639e+06
3.50403e+06
3.51058e+06
3.51968e+06
3.52502e+06
3.53156e+06
3.53865e+06
3.54284e+06
3.54841e+06
3.55332e+06
3.56107e+06
3.56987e+06
3.57726e+06
3.58704e+06
3.59562e+06
3.60337e+06
3.61345e+06
3.62093e+06
3.62851e+06
3.63639e+06
3.64462e+06
3.65177e+06
3.65777e+06
3.6657e+06
3.6709e+06
3.67961e+06
3.6863e+06
3.69409e+06
3.7003e+06
3.70643e+06
3.71294e+06
3.71747e+06
3.72746e+06
3.73424e+06
3.74213e+06
3.74785e+06
3.75515e+06
3.76115e+06
3.7665e+06
3.77258e+06
3.77776e+06
3.78503e+06
3.79014e+06
3.79853e+06
3.80403e+06
3.81011e+06
3.81391e+06
3.82024e+06
3.82316e+06
3.83128e+06
3.83758e+06
3.84277e+06
3.85032e+06
3.85672e+06
3.86534e+06
3.87209e+06
3.88016e+06
3.88669e+06
3.89363e+06
3.89936e+06
3.90327e+06
3.90947e+06
3.91582e+06
3.92095e+06
3.92702e+06
3.93261e+06
3.94019e+06
3.94775e+06
3.95443e+06
3.96127e+06
3.96912e+06
3.9729e+06
3.98042e+06
3.98707e+06
3.99555e+06
4.00412e+06
4.01125e+06
4.01874e+06
4.02683e+06
4.03511e+06
4.04137e+06
4.05049e+06
4.0573e+06
4.06352e+06
4.07102e+06
4.07758e+06
4.08536e+06
4.09208e+06
4.09802e+06
4.106e+06
4.11081e+06
4.11961e+06
4.12813e+06
4.13713e+06
4.14457e+06
4.15009e+06
4.15847e+06
4.16442e+06
4.17207e+06
4.179e+06
4.18369e+06
4.19464e+06
4.19997e+06
4.20539e+06
4.21196e+06
4.21946e+06
4.22793e+06
4.23515e+06
4.24432e+06
4.25308e+06
4.25906e+06
4.26693e+06
4.27391e+06
4.28348e+06
4.29147e+06
4.29812e+06
4.30867e+06
4.31616e+06
4.32511e+06
4.33406e+06
4.34374e+06
4.34942e+06
4.35665e+06
4.36386e+06
4.37087e+06
4.37683e+06
4.38458e+06
4.39277e+06
4.40016e+06
4.40713e+06
4.41518e+06
4.4234e+06
4.43195e+06
4.4391e+06
4.44719e+06
4.45633e+06
4.46526e+06
4.47441e+06
4.48392e+06
4.49075e+06
4.49821e+06
4.50565e+06
4.51273e+06
4.52132e+06
4.53073e+06
4.54002e+06
4.54968e+06
4.55897e+06
4.56844e+06
4.57746e+06
4.58565e+06
4.59649e+06
4.6052e+06
4.61429e+06
4.62331e+06
4.63173e+06
4.63924e+06
4.64253e+06
4.65045e+06
4.65813e+06
4.6669e+06
4.67579e+06
4.68548e+06
4.69197e+06
4.7116e+06
4.71961e+06
4.72585e+06
4.73434e+06
4.7418e+06
4.74837e+06
4.75269e+06
4.75823e+06
4.76776e+06
4.77852e+06
4.78498e+06
4.79393e+06
4.80137e+06
4.81177e+06
4.82009e+06
4.82607e+06
4.83068e+06
4.83808e+06
4.84875e+06
4.85966e+06
4.86765e+06
4.87736e+06
4.88596e+06
4.89727e+06
4.89928e+06
4.9061e+06
4.9142e+06
4.92011e+06
4.92917e+06
4.93797e+06
4.94665e+06
4.95545e+06
4.96181e+06
4.97053e+06
4.97748e+06
4.9855e+06
4.99672e+06
5.00046e+06
5.00966e+06
5.0204e+06
5.02978e+06
5.03751e+06
5.04508e+06
5.05515e+06
5.06571e+06
5.07417e+06
5.08107e+06
5.08975e+06
5.09779e+06
5.10617e+06
5.11366e+06
5.12024e+06
5.12783e+06
5.13747e+06
5.14553e+06
5.1521e+06
5.16091e+06
5.16944e+06
5.1767e+06
5.18381e+06
5.19319e+06
5.20272e+06
5.21229e+06
5.21881e+06
5.22696e+06
5.23596e+06
5.24399e+06
5.25569e+06
5.26449e+06
5.27685e+06
5.2846e+06
5.29193e+06
