male, female, male hasTB, female hasTB, male hasTBinTrt, female hasTBinTrt, male hasTBhadTrt, female hasTBhadTrt, (rows are ages 0 5 10 etc),,,,,,,,,,,,,,,,,,,
7,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,6,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11,6,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
12,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,5,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
7,6,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0
9,5,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0
9,4,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
6,5,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
5,7,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
6,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,4,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
2,5,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
5,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
