male, female, male hasTB, female hasTB, male hasTBinTrt, female hasTBinTrt, male hasTBhadTrt, female hasTBhadTrt, (rows are ages 0 5 10 etc),,,,,,,,,,,,,,,,,,,
19148,19542,35,23,1,1,1,1,3,1,1329,1310,4,3,0,0,0,0,0,0
17476,17315,75,66,16,20,16,18,8,2,3623,3598,4,4,1,1,0,0,0,0
15424,15409,70,64,7,1,5,1,6,4,4778,4785,1,2,0,0,0,0,0,0
14171,13393,60,50,14,8,12,7,8,7,5573,5248,1,1,0,2,0,0,0,0
12367,12232,46,55,5,6,5,5,1,2,5885,5722,0,1,3,1,0,0,0,0
11148,10759,40,41,0,1,0,1,0,1,5816,5726,0,0,0,0,0,0,0,0
9886,9627,53,47,6,6,3,6,7,1,5575,5508,2,1,1,0,2,0,0,0
8771,8482,47,62,5,8,5,8,4,5,5399,5147,1,0,2,0,0,0,0,0
7642,7640,68,43,9,6,8,6,5,3,4833,4922,1,1,1,1,1,1,0,0
6665,6667,46,55,8,12,8,10,4,4,4452,4468,0,1,0,1,1,3,0,0
5608,5803,48,49,10,18,9,17,7,2,3868,4027,0,0,0,0,4,4,0,0
4521,4765,47,44,8,9,8,7,3,2,3175,3373,0,1,0,0,2,0,0,0
3449,3817,39,44,4,4,4,4,3,3,2468,2720,0,0,0,0,1,1,0,0
2418,2926,36,45,3,2,2,1,1,1,1749,2092,0,0,0,1,2,0,0,0
1657,1889,16,27,0,0,0,0,0,0,1189,1376,0,0,0,0,0,2,0,0
919,1216,11,12,0,0,0,0,0,1,689,919,0,0,0,0,0,1,0,0
448,643,10,13,0,0,0,0,0,0,350,483,0,0,0,0,0,1,0,0
199,252,5,2,0,0,0,0,0,0,141,191,0,0,0,0,0,0,0,0
54,65,1,0,0,0,0,0,0,0,41,56,0,0,0,0,0,0,0,0
15,14,0,1,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0
