male, female, male hasTB, female hasTB, male hasTBinTrt, female hasTBinTrt, male hasTBhadTrt, female hasTBhadTrt, (rows are ages 0 5 10 etc),,,,,,,,,,,,,,,,,,,
19231,19219,5,8,1,4,1,3,0,1,457,500,0,1,0,0,0,0,0,0
19621,19452,14,21,7,16,6,14,1,1,2338,2365,1,0,0,0,0,0,0,0
18159,17659,34,33,27,23,23,20,0,1,4648,4551,0,0,0,0,0,0,0,0
16052,15812,23,13,9,4,8,3,1,1,5654,5466,0,0,1,1,0,0,0,0
14350,14119,20,13,12,6,8,6,1,0,6268,6092,0,0,0,0,0,0,0,0
12720,12502,17,15,9,5,7,5,0,1,6395,6358,0,0,0,0,0,0,0,0
11404,11128,13,11,12,10,11,10,0,0,6350,6163,0,0,1,0,1,0,0,0
9941,9900,24,29,10,11,8,7,0,1,5882,5878,0,0,0,1,2,1,0,0
8793,8596,26,28,14,12,12,12,1,0,5311,5357,0,0,0,0,1,0,0,0
7579,7648,25,26,17,15,16,15,1,0,4882,4976,0,0,0,0,2,1,0,0
6508,6670,27,25,10,11,9,10,2,1,4430,4475,0,0,0,0,2,2,0,0
5284,5608,22,37,10,15,7,10,1,1,3688,3842,0,1,0,0,0,5,0,0
4066,4511,23,29,11,15,7,15,1,0,2814,3132,0,0,0,1,0,0,0,0
2971,3474,17,13,9,6,7,5,0,0,2135,2467,0,0,0,0,1,2,0,0
1942,2301,15,9,7,3,7,3,1,1,1416,1677,0,0,0,0,0,1,0,0
1202,1440,10,7,7,4,7,3,0,0,883,1067,0,0,0,0,1,1,0,0
549,737,3,9,1,2,1,2,0,0,385,528,0,0,0,0,1,0,0,0
242,325,0,0,0,0,0,0,0,0,182,238,0,0,0,0,0,0,0,0
64,123,1,1,1,1,1,1,0,0,48,87,0,0,0,0,0,0,0,0
14,27,0,0,0,0,0,0,0,0,12,21,0,0,0,0,0,0,0,0
