healthyLatNeverTrt,healthyLatPastTrt,healthyLatDOTS,healthyLatMDRTrt,DSpplNoTrt,DSpplInDOTS,DSpplInMDR,MDRpplNotInMDR,MDRpplInMDR,,,,,,,,,,,,,,,,,,
23195,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,23360
23226,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,23399
23271,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,23438
23297,0,0,0,148,0,0,1,0,0,0,0,0,0,0,0,0,0,23477
23331,0,0,0,152,0,0,1,0,0,0,0,0,0,0,0,0,0,23516
23369,0,0,0,156,0,0,1,0,0,0,0,0,0,0,0,0,0,23555
23412,0,0,0,162,0,0,1,0,0,0,0,0,0,0,0,0,0,23594
23448,0,0,0,157,1,0,1,0,0,0,0,0,0,0,0,0,0,23633
23489,0,0,0,156,1,0,1,0,0,0,0,0,0,0,0,0,0,23672
23534,0,0,0,154,3,0,1,0,0,0,0,0,0,0,0,0,0,23711
23572,0,0,0,151,3,0,1,0,0,0,0,0,0,0,0,0,0,23750
23615,0,0,0,151,3,0,1,0,0,0,0,0,0,0,0,0,0,23789
23658,0,0,0,147,4,0,1,0,0,0,0,0,0,0,0,0,0,23828
23689,1,0,0,144,4,0,1,0,0,0,0,0,0,0,0,0,0,23867
23730,1,0,0,145,5,0,1,0,0,0,0,0,0,0,0,0,0,23906
23759,3,0,0,145,5,0,1,0,0,0,0,0,0,0,0,0,0,23945
23806,3,0,0,138,7,0,1,0,0,0,0,0,0,0,0,0,0,23984
23850,3,0,0,138,9,0,1,0,0,0,0,0,0,0,0,0,0,24022
23880,4,0,0,135,9,0,1,0,0,0,0,0,0,0,0,0,0,24060
23930,4,0,0,139,9,0,1,0,0,0,0,0,0,0,0,0,0,24098
23962,5,0,0,137,9,0,1,0,0,0,0,0,0,0,0,0,0,24136
23996,7,0,0,136,8,0,1,0,0,0,0,0,0,0,0,0,0,24174
24037,9,0,0,138,6,0,1,0,0,0,0,0,0,0,0,0,0,24212
24074,11,0,0,136,6,0,1,0,0,0,0,0,0,0,0,0,0,24250
24121,12,0,0,133,5,0,1,0,0,0,0,0,0,0,0,0,0,24288
24152,13,0,0,130,6,0,1,0,0,0,0,0,0,0,0,0,0,24326
24189,14,0,0,123,10,0,1,0,0,0,0,0,0,0,0,0,0,24364
24230,15,0,0,122,10,0,1,0,0,0,0,0,0,0,0,0,0,24402
24273,15,0,0,121,12,0,1,0,0,0,0,0,0,0,0,0,0,24440
24314,17,0,0,117,12,0,1,0,0,0,0,0,0,0,0,0,0,24478
24333,17,0,0,116,15,0,1,0,0,0,0,0,0,0,0,0,0,24516
24391,19,0,0,114,14,0,1,0,0,0,0,0,0,0,0,0,0,24554
24420,24,0,0,111,11,0,1,0,0,0,0,0,0,0,0,0,0,24592
24462,25,0,0,107,11,0,1,0,0,0,0,0,0,0,0,0,0,24630
24500,27,0,0,104,14,0,1,0,0,0,0,0,0,0,0,0,0,24668
24536,29,0,0,103,15,0,1,0,0,0,0,0,0,0,0,0,0,24706
24564,31,0,0,104,15,0,1,0,0,0,0,0,0,0,0,0,0,24744
24598,33,0,0,105,15,0,1,0,0,0,0,0,0,0,0,0,0,24782
24645,34,0,0,108,14,0,1,0,0,0,0,0,0,0,0,0,0,24820
24666,36,0,0,109,14,0,1,0,0,0,0,0,0,0,0,0,0,24858
24703,40,0,0,115,10,0,1,0,0,0,0,0,0,0,0,0,0,24896
24752,42,0,0,112,7,0,1,0,0,0,0,0,0,0,0,0,0,24934
24792,44,0,0,108,5,0,1,0,0,0,0,0,0,0,0,0,0,24972
24831,46,0,0,108,4,0,1,0,0,0,0,0,0,0,0,0,0,25010
24863,47,0,0,108,5,0,1,0,0,0,0,0,0,0,0,0,0,25048
24897,48,0,0,108,9,0,1,0,0,0,0,0,0,0,0,0,0,25086
24928,47,0,0,112,10,0,1,0,0,0,0,0,0,0,0,0,0,25124
24965,47,0,0,110,14,0,1,0,0,0,0,0,0,0,0,0,0,25162
25006,47,0,0,106,14,0,1,0,0,0,0,0,0,0,0,0,0,25200
25055,48,0,0,104,14,0,1,0,0,0,0,0,0,0,0,0,0,25238
25095,49,0,0,101,14,0,1,0,0,0,0,0,0,0,0,0,0,25276
25128,54,0,0,102,9,0,2,0,0,0,0,0,0,0,0,0,0,25314
25162,55,0,0,99,12,0,2,0,0,0,0,0,0,0,0,0,0,25352
25192,57,0,0,99,11,0,2,0,0,0,0,0,0,0,0,0,0,25390
25233,59,0,0,93,15,0,2,0,0,0,0,0,0,0,0,0,0,25428
25276,60,0,0,88,17,0,2,0,0,0,0,0,0,0,0,0,0,25466
25315,61,0,0,86,17,0,2,0,0,0,0,0,0,0,0,0,0,25504
25349,61,0,0,88,16,0,3,0,0,0,0,0,0,0,0,0,0,25542
25395,64,0,0,84,14,0,3,0,0,0,0,0,0,0,0,0,0,25580
25440,66,0,0,79,17,0,3,0,0,0,0,0,0,0,0,0,0,25618
25466,68,0,0,81,15,0,3,0,0,0,0,0,0,0,0,0,0,25656
25506,71,0,0,83,14,0,3,0,0,0,0,0,0,0,0,0,0,25694
25544,72,0,0,83,14,0,3,0,0,0,0,0,0,0,0,0,0,25732
25582,73,0,0,79,16,0,3,0,0,0,0,0,0,0,0,0,0,25770
25618,74,0,0,79,15,0,4,0,0,0,0,0,0,0,0,0,0,25808
25655,79,0,0,76,11,0,4,0,0,0,0,0,0,0,0,0,0,25846
25693,81,0,0,76,13,0,4,0,0,0,0,0,0,0,0,0,0,25884
25729,82,0,0,76,14,0,4,0,0,0,0,0,0,0,0,0,0,25922
25762,84,0,0,76,14,0,5,0,0,0,0,0,0,0,0,0,0,25960
25799,87,0,0,68,19,0,5,0,0,0,0,0,0,0,0,0,0,25998
25834,87,0,0,68,20,0,5,0,0,0,0,0,0,0,0,0,0,26036
25867,91,1,0,70,17,0,4,0,0,0,0,0,0,0,0,0,0,26074
25912,93,1,0,68,16,0,4,0,0,0,0,0,0,0,0,0,0,26112
25943,96,0,0,68,15,0,4,0,0,0,0,0,0,0,0,0,0,26150
25977,99,0,0,65,16,0,4,0,0,0,0,0,0,0,0,0,0,26188
26016,104,0,0,62,13,0,5,0,0,0,0,0,0,0,0,0,0,26226
26058,104,0,0,61,15,0,5,0,0,0,0,0,0,0,0,0,0,26263
26093,105,0,0,61,19,0,6,0,0,0,0,0,0,0,0,0,0,26300
26123,107,0,0,61,21,0,6,0,0,0,0,0,0,0,0,0,0,26337
26147,109,0,0,64,20,0,6,0,0,0,0,0,0,0,0,0,0,26374
26193,112,0,0,63,18,0,8,0,0,0,0,0,0,0,0,0,0,26411
26220,113,0,0,65,21,0,8,0,0,0,0,0,0,0,0,0,0,26448
26254,116,0,0,61,24,0,8,0,0,0,0,0,0,0,0,0,0,26485
26293,122,0,0,57,22,0,7,0,0,0,0,0,0,0,0,0,0,26522
26332,125,0,0,54,19,0,8,0,0,0,0,0,0,0,0,0,0,26559
26371,126,0,0,51,21,0,8,0,0,0,0,0,0,0,0,0,0,26596
26405,129,0,0,53,22,0,7,0,0,0,0,0,0,0,0,0,0,26633
26435,131,0,0,55,21,0,7,0,0,0,0,0,0,0,0,0,0,26670
26454,136,0,0,59,20,0,8,0,0,0,0,0,0,0,0,0,0,26707
26498,139,0,0,58,22,0,8,0,0,0,0,0,0,0,0,0,0,26744
26536,140,0,0,59,24,0,8,0,0,0,0,0,0,0,0,0,0,26781
26563,143,0,0,57,24,0,9,0,0,0,0,0,0,0,0,0,0,26818
26603,146,0,0,60,21,0,9,0,0,0,0,0,0,0,0,0,0,26855
26629,149,0,0,59,23,0,10,0,0,0,0,0,0,0,0,0,0,26892
26673,154,0,0,59,21,0,10,0,0,0,0,0,0,0,0,0,0,26929
26695,157,0,0,60,17,0,10,0,0,0,0,0,0,0,0,0,0,26966
26736,160,0,0,55,23,0,10,0,0,0,0,0,0,0,0,0,0,27003
26770,164,0,0,49,23,0,10,0,0,0,0,0,0,0,0,0,0,27040
26793,166,0,0,57,20,0,10,0,0,0,0,0,0,0,0,0,0,27077
26847,170,0,0,52,20,0,10,0,0,0,0,0,0,0,0,0,0,27114
26880,171,0,0,51,21,0,10,0,0,0,0,0,0,0,0,0,0,27151
26912,172,0,0,51,25,0,10,0,0,0,0,0,0,0,0,0,0,27188
26933,179,0,0,51,19,0,10,0,0,0,0,0,0,0,0,0,0,27225
26986,185,0,0,48,17,0,9,0,0,0,0,0,0,0,0,0,0,27262
27018,185,0,0,46,20,0,8,0,0,0,0,0,0,0,0,0,0,27299
27046,187,0,0,51,19,0,8,0,0,0,0,0,0,0,0,0,0,27336
27085,189,0,0,50,21,0,7,0,0,0,0,0,0,0,0,0,0,27373
27119,193,0,0,46,19,0,7,0,0,0,0,0,0,0,0,0,0,27410
27153,197,0,0,49,19,0,8,0,0,0,0,0,0,0,0,0,0,27447
27189,199,0,0,45,20,0,8,0,0,0,0,0,0,0,0,0,0,27484
27223,201,0,0,48,20,0,8,0,0,0,0,0,0,0,0,0,0,27521
27261,203,0,0,48,20,0,8,0,0,0,0,0,0,0,0,0,0,27558
27300,205,0,0,48,21,0,8,0,0,0,0,0,0,0,0,0,0,27595
27331,208,0,0,47,21,0,7,0,0,0,0,0,0,0,0,0,0,27632
27361,211,0,0,44,20,0,8,0,0,0,0,0,0,0,0,0,0,27669
27403,215,0,0,39,22,0,8,0,0,0,0,0,0,0,0,0,0,27706
27439,217,0,0,41,22,0,9,0,0,0,0,0,0,0,0,0,0,27743
27473,218,0,0,43,21,0,9,0,0,0,0,0,0,0,0,0,0,27779
27487,221,1,0,39,24,0,9,0,0,0,0,0,0,0,0,0,0,27815
27527,222,1,0,40,22,0,9,0,0,0,0,0,0,0,0,0,0,27851
27569,225,1,0,39,22,0,9,0,0,0,0,0,0,0,0,0,0,27887
27610,230,1,0,35,19,0,10,0,0,0,0,0,0,0,0,0,0,27923
27645,232,1,0,35,18,0,10,0,0,0,0,0,0,0,0,0,0,27959
27682,235,1,0,36,17,0,9,0,0,0,0,0,0,0,0,0,0,27995
27705,241,1,0,42,10,0,10,0,0,0,0,0,0,0,0,0,0,28031
27738,242,1,0,42,14,0,10,0,0,0,0,0,0,0,0,0,0,28067
27771,243,1,0,39,15,0,10,0,0,0,0,0,0,0,0,0,0,28103
27810,246,0,0,43,14,0,10,0,0,0,0,0,0,0,0,0,0,28139
27839,248,0,0,42,15,0,10,0,0,0,0,0,0,0,0,0,0,28175
27874,247,0,0,41,15,0,11,0,0,0,0,0,0,0,0,0,0,28211
27913,249,0,0,39,18,0,9,0,0,0,0,0,0,0,0,0,0,28247
27948,251,0,0,39,16,0,11,0,0,0,0,0,0,0,0,0,0,28283
27984,254,0,0,37,17,0,11,0,0,0,0,0,0,0,0,0,0,28319
28002,254,0,0,40,16,0,11,0,0,0,0,0,0,0,0,0,0,28355
28043,257,0,0,47,13,0,10,0,0,0,0,0,0,0,0,0,0,28391
28082,259,0,0,47,15,0,10,0,0,0,0,0,0,0,0,0,0,28427
28106,261,0,0,41,18,0,10,0,0,0,0,0,0,0,0,0,0,28463
28146,262,0,0,44,17,0,10,0,0,0,0,0,0,0,0,0,0,28499
28179,265,0,0,45,16,0,10,0,0,0,0,0,0,0,0,0,0,28535
28214,265,0,0,45,19,0,10,0,0,0,0,0,0,0,0,0,0,28571
28242,266,0,0,42,22,0,9,1,0,0,0,0,0,0,0,0,0,28607
28277,270,0,0,45,20,0,9,1,0,0,0,0,0,0,0,0,0,28643
28312,274,0,0,41,24,0,9,1,0,0,0,0,0,0,0,0,0,28679
28340,277,0,0,42,25,0,9,1,0,0,0,0,0,0,0,0,0,28715
28379,280,0,0,40,26,0,8,2,0,0,0,0,0,0,0,0,0,28751
28400,283,0,0,42,25,0,8,2,0,0,0,0,0,0,0,0,0,28787
28435,287,0,0,45,21,0,8,2,0,0,0,0,0,0,0,0,0,28823
