male, female, male hasTB, female hasTB, male hasTBinTrt, female hasTBinTrt, male hasTBhadTrt, female hasTBhadTrt, (rows are ages 0 5 10 etc),,,,,,,,,,,,,,,,,,,
1533,1465,4,4,0,0,0,0,0,0,121,140,2,0,0,0,0,0,0,0
1360,1374,8,10,0,0,0,0,0,0,306,342,0,0,0,0,0,0,0,0
1224,1136,7,6,0,0,0,0,0,0,427,399,0,0,0,0,0,0,0,0
1012,1105,5,4,0,0,0,0,0,0,434,459,0,0,0,0,0,0,0,0
985,940,8,7,0,0,0,0,0,0,485,463,0,0,0,0,0,0,0,0
822,850,4,4,0,0,0,0,0,0,429,434,0,0,0,0,0,0,0,0
748,764,5,4,0,0,0,0,0,0,428,456,0,0,0,0,0,0,0,0
725,637,6,6,0,0,0,0,0,0,460,401,0,0,0,0,0,1,0,0
574,585,7,6,0,0,0,0,0,0,369,393,0,0,0,0,0,0,0,0
543,508,7,6,0,0,0,0,0,0,385,341,0,0,0,0,0,0,0,0
423,457,2,4,0,0,0,0,0,0,293,309,0,0,0,0,0,0,0,0
358,352,3,3,0,0,0,0,0,0,249,249,0,0,0,0,0,0,0,0
257,282,1,6,0,0,0,0,0,0,178,187,0,0,0,0,0,0,0,0
191,218,0,3,0,0,0,0,0,0,142,169,0,0,0,0,0,1,0,0
111,172,1,2,0,0,0,0,0,0,84,119,0,0,0,0,0,0,0,0
69,89,1,0,0,0,0,0,0,0,53,66,0,0,0,0,0,0,0,0
36,55,0,0,0,0,0,0,0,0,31,41,0,0,0,0,0,0,0,0
11,27,0,0,0,0,0,0,0,0,11,25,0,0,0,0,0,0,0,0
8,10,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
