,0.01,0.02,0.03,0.04,0.05
0.011928084381682816,8491.576510698822,7986.365975705101,10291.044535216293,8654.956405578456,8713.114143399815
0.02385616876336563,9287.27345210662,8519.886662973635,8830.778109867322,8258.865500682472,8400.359260750038
0.05964042190841408,10361.60370043068,8004.562159080139,8661.85775725992,7831.991227202142,7366.435751682816
0.11928084381682816,8323.06958280831,7911.823186664493,8424.086726658046,7435.427701035803,8793.902637148625
0.23856168763365632,7477.419730761204,8524.649863557148,8192.30131434181,7867.442361017818,8992.03964303439
