,0.01,0.02,0.03,0.04,0.05
0.011928084381682816,11524.65206247864,12717.574451030228,19180.027248928865,10886.389541608965,13244.793317407693
0.02385616876336563,11276.60625811417,12437.972984109203,15503.83206718621,11840.078161254927,11407.488891667592
0.05964042190841408,11805.676543237832,14500.87381965095,13933.476165394277,11778.696656909427,10938.23020415982
0.11928084381682816,10352.543873596785,12452.148296162886,11551.844386505847,12418.486151887937,16146.71032197847
0.23856168763365632,12837.138160761626,10817.263927798966,11159.302775695684,11187.434771993789,13193.753379473172
