activations, totalPop,,
6,0,19968
5,0,20022
5,0,20055
0,0,20090
1,0,20138
4,0,20165
4,0,20194
9,0,20224
1,0,20253
5,0,20295
5,0,20325
3,0,20357
3,0,20396
3,0,20431
2,0,20463
6,0,20491
3,0,20539
4,0,20545
4,0,20587
5,0,20641
4,0,20675
3,0,20693
5,0,20738
7,0,20764
8,0,20804
4,0,20845
10,0,20870
6,0,20909
9,0,20940
4,0,20983
9,0,21018
11,0,21048
8,0,21101
6,0,21124
7,0,21156
6,0,21185
7,0,21230
8,0,21255
2,0,21307
3,0,21326
4,0,21364
9,0,21393
6,0,21427
5,0,21454
1,0,21518
7,0,21545
1,0,21582
9,0,21606
1,0,21649
7,0,21688
6,0,21716
9,0,21760
4,0,21799
4,0,21836
2,0,21863
9,0,21912
5,0,21946
5,0,21979
10,0,21995
2,0,22045
2,0,22083
3,0,22122
6,0,22161
3,0,22194
1,0,22228
3,0,22276
3,0,22296
4,0,22354
7,0,22381
6,0,22418
5,0,22461
2,0,22488
8,0,22534
8,0,22564
2,0,22608
1,0,22638
6,0,22675
2,0,22718
3,0,22746
4,0,22782
2,0,22829
2,0,22860
4,0,22902
6,0,22943
3,0,22982
4,0,23033
3,0,23061
1,0,23095
7,0,23128
4,0,23157
5,0,23207
4,0,23247
2,0,23293
3,0,23324
3,0,23365
4,0,23407
2,0,23444
2,0,23493
11,0,23531
1,0,23565
5,0,23593
3,0,23633
7,0,23687
7,0,23720
4,0,23751
0,0,23799
2,0,23838
4,0,23874
5,0,23915
3,0,23960
1,0,23999
6,0,24034
2,0,24065
6,0,24117
5,0,24152
4,0,24197
3,0,24242
4,0,24270
4,0,24317
4,0,24344
6,0,24383
3,0,24436
1,0,24478
1,0,24519
5,0,24553
0,0,24598
1,0,24647
3,0,24673
4,0,24727
0,0,24752
2,0,24808
4,0,24834
0,0,24877
1,0,24920
4,0,24964
6,0,25008
3,0,25054
2,0,25094
3,0,25133
5,0,25161
2,0,25225
1,0,25256
2,0,25297
3,0,25343
1,0,25375
5,0,25421
1,0,25463
1,0,25497
1,0,25550
3,0,25593
2,0,25633
1,0,25683
0,0,25730
3,0,25767
3,0,25807
2,0,25857
2,0,25894
3,0,25932
2,0,25994
1,0,26034
5,0,26076
3,0,26117
4,0,26165
0,0,26203
2,0,26236
3,0,26288
3,0,26339
0,0,26371
2,0,26419
2,0,26450
9,0,26509
3,0,26549
5,0,26591
2,0,26640
2,0,26687
2,0,26730
2,0,26770
5,0,26813
0,0,26858
1,0,26901
1,0,26942
6,0,26997
1,0,27041
5,0,27089
4,0,27123
1,0,27162
2,0,27219
2,0,27257
2,0,27294
3,0,27358
1,0,27391
3,0,27441
2,0,27493
2,0,27550
4,0,27588
2,0,27627
3,0,27673
0,0,27716
5,0,27770
2,0,27805
3,0,27864
2,0,27906
4,0,27955
4,0,28002
2,0,28048
2,0,28090
5,0,28141
1,0,28180
4,0,28234
5,0,28285
3,0,28331
2,0,28371
5,0,28425
5,0,28467
2,0,28508
3,0,28558
4,0,28609
6,0,28651
6,0,28693
3,0,28756
2,0,28795
4,0,28851
3,0,28895
4,0,28944
4,0,28987
1,0,29034
5,0,29083
2,0,29127
2,0,29197
3,0,29232
2,0,29288
3,0,29329
2,0,29380
7,0,29421
3,0,29474
3,0,29520
5,0,29573
2,0,29617
2,0,29669
4,0,29711
3,0,29776
4,0,29819
5,0,29866
3,0,29928
2,0,29969
7,0,30012
2,0,30063
6,0,30127
4,0,30164
2,0,30213
2,0,30269
6,0,30316
4,0,30367
5,0,30425
3,0,30481
1,0,30520
4,0,30575
3,0,30629
5,0,30674
5,0,30719
2,0,30779
5,0,30831
4,0,30876
3,0,30922
3,0,30980
1,0,31033
4,0,31090
7,0,31128
6,0,31181
2,0,31228
1,0,31297
3,0,31353
3,0,31398
3,0,31451
4,0,31501
5,0,31552
2,0,31610
1,0,31650
3,0,31713
4,0,31764
6,0,31818
4,0,31879
4,0,31915
6,0,31972
8,0,32026
2,0,32078
6,0,32144
5,0,32189
5,0,32242
4,0,32294
7,0,32344
4,0,32401
3,0,32446
1,0,32507
8,0,32570
6,0,32609
6,0,32674
4,0,32725
1,0,32785
4,0,32831
4,0,32887
8,0,32935
6,0,33004
5,0,33053
4,0,33105
7,0,33172
3,0,33223
