male, female, male hasTB, female hasTB, male hasTBinTrt, female hasTBinTrt, male hasTBhadTrt, female hasTBhadTrt, (rows are ages 0 5 10 etc),,,,,,,,,,,,,,,,,,,
19577,18783,21,22,3,4,3,3,0,0,781,760,1,0,0,0,0,0,0,0
18833,18723,51,58,9,14,7,10,1,1,2937,2958,0,1,2,1,0,0,0,0
17164,16894,51,44,20,5,14,2,1,0,4720,4701,2,0,0,1,0,0,0,0
15185,14911,35,39,9,7,7,5,0,1,5699,5667,0,0,2,0,0,0,0,0
13654,13042,34,29,8,7,6,7,2,1,6232,5986,2,0,1,0,0,0,0,0
12100,11729,27,23,9,7,5,4,1,0,6265,6058,1,0,0,0,0,0,0,0
10632,10600,26,15,14,8,13,8,1,1,5958,5995,0,1,1,0,2,1,0,0
9380,9353,32,27,15,15,12,12,1,0,5559,5575,0,0,1,0,2,1,0,0
8236,8363,33,43,12,19,10,17,2,4,5179,5262,0,1,1,0,1,3,0,0
7328,7281,44,42,15,17,11,16,2,0,4806,4775,0,0,0,0,1,4,0,0
6159,6127,33,45,17,22,16,18,2,1,4196,4216,0,0,0,1,2,3,0,0
5061,5255,39,35,10,18,10,16,6,1,3609,3660,0,0,0,0,2,1,0,0
3858,4270,27,39,8,14,8,13,3,0,2748,3013,1,0,1,0,2,0,0,0
2871,3282,27,32,12,6,10,6,1,0,2077,2362,0,0,0,0,0,4,0,0
1796,2234,15,25,7,5,6,4,2,1,1314,1669,0,0,0,0,1,2,0,0
1084,1377,9,12,1,5,0,4,0,0,795,1016,0,0,0,0,1,1,0,0
478,723,4,8,1,0,1,0,1,0,353,553,0,0,0,0,0,1,0,0
197,310,2,6,1,1,1,1,0,0,143,227,0,0,0,0,0,0,0,0
61,99,1,0,1,0,1,0,0,0,46,71,0,0,0,0,0,0,0,0
12,23,0,0,0,0,0,0,0,0,9,21,0,0,0,0,0,0,0,0
