male, female, male hasTB, female hasTB, male hasTBinTrt, female hasTBinTrt, male hasTBhadTrt, female hasTBhadTrt, (rows are ages 0 5 10 etc),,,,,,,,,,,,,,,,,,,
19273,19442,27,26,3,1,3,1,0,0,1406,1331,3,1,0,0,0,0,0,0
17487,17296,75,75,7,2,5,2,1,1,3658,3592,2,5,0,0,0,0,0,0
15408,15429,79,61,14,10,11,9,12,9,4854,4784,2,0,1,1,0,0,0,0
14176,13383,52,62,6,9,4,7,5,3,5625,5222,1,2,2,0,0,0,0,0
12380,12221,40,49,5,5,4,4,0,2,5897,5747,0,1,1,2,0,0,0,0
11144,10758,32,48,2,3,2,2,2,2,5844,5720,0,2,0,0,0,0,0,0
9880,9633,46,45,1,2,1,2,6,1,5559,5550,0,0,0,1,1,1,0,0
8762,8468,52,51,9,5,7,5,0,0,5384,5153,0,0,1,0,0,2,0,0
7646,7638,52,53,8,8,7,7,2,4,4869,4919,1,0,1,0,2,2,0,0
6643,6661,47,51,3,7,2,6,3,6,4461,4474,0,0,0,1,2,3,0,0
5615,5802,62,62,3,9,3,7,3,6,3854,4010,1,1,0,0,0,2,0,0
4517,4747,44,43,8,11,8,9,6,4,3166,3372,0,0,0,0,2,1,0,0
3464,3813,41,47,6,7,4,7,1,2,2468,2717,0,0,0,0,2,2,0,0
2430,2936,42,44,1,2,1,2,0,0,1743,2107,0,1,0,0,0,1,0,0
1618,1894,14,31,1,0,0,0,0,2,1168,1389,0,0,0,0,0,1,0,0
900,1241,13,16,2,4,2,3,0,0,663,944,0,0,0,0,1,1,0,0
455,636,6,7,0,0,0,0,0,0,352,487,0,0,0,0,0,1,0,0
192,275,6,2,0,1,0,1,2,0,139,208,0,0,0,0,0,0,0,0
60,67,3,3,0,0,0,0,0,0,49,55,0,0,0,0,0,0,0,0
10,19,0,2,0,0,0,0,0,0,9,14,0,0,0,0,0,0,0,0
