healthyLatNeverTrt,healthyLatPastTrt,healthyLatDOTS,healthyLatMDRTrt,DSpplNoTrt,DSpplInDOTS,DSpplInMDR,MDRpplNotInMDR,MDRpplInMDR,,,,,,,,,,,,,,,,,,
2.71e+06,0,0,0,16064,0,0,85,0,0,0,0,0,0,0,0,0,0,2.72877e+06
2.7145e+06,0,0,0,16109,0,0,87,0,0,0,0,0,0,0,0,0,0,2.73334e+06
2.71888e+06,0,0,0,16132,16,0,87,0,0,0,0,0,0,0,0,0,0,2.73778e+06
2.72338e+06,0,0,0,16137,45,0,88,0,0,0,0,0,0,0,0,0,0,2.74226e+06
2.72794e+06,0,0,0,16126,96,0,87,0,0,0,0,0,0,0,0,0,0,2.74683e+06
2.73253e+06,1,0,0,16060,139,0,86,0,0,0,0,0,0,0,0,0,0,2.75148e+06
2.73703e+06,1,0,0,16057,201,0,83,0,0,0,0,0,0,0,0,0,0,2.7561e+06
2.74147e+06,1,0,0,16034,279,0,83,0,0,0,0,0,0,0,0,0,0,2.76062e+06
2.74598e+06,14,0,0,15958,353,0,82,0,0,0,0,0,0,0,0,0,0,2.76506e+06
2.75044e+06,42,1,0,15876,435,0,81,0,0,0,0,0,0,0,0,0,0,2.76957e+06
2.75507e+06,88,1,0,15759,507,0,87,0,0,0,0,0,0,0,0,0,0,2.77422e+06
2.7596e+06,127,1,0,15654,589,0,87,0,0,0,0,0,0,0,0,0,0,2.77872e+06
2.76421e+06,186,1,0,15551,666,0,93,0,0,0,0,0,0,0,0,0,0,2.78332e+06
2.76871e+06,257,1,0,15483,722,0,96,0,0,0,0,0,0,0,0,0,0,2.78788e+06
2.77314e+06,337,0,0,15393,782,0,101,0,0,0,0,0,0,0,0,0,0,2.7925e+06
2.7776e+06,434,0,0,15353,826,0,104,0,0,0,0,0,0,0,0,0,0,2.79692e+06
2.78218e+06,543,0,0,15291,873,0,108,0,0,0,0,0,0,0,0,0,0,2.80155e+06
2.78668e+06,658,0,0,15163,917,0,111,0,0,0,0,0,0,0,0,0,0,2.80617e+06
2.79113e+06,793,0,0,14979,976,0,116,0,0,0,0,0,0,0,0,0,0,2.81067e+06
2.79561e+06,912,2,0,14863,1041,0,117,0,0,0,0,0,0,0,0,0,0,2.81518e+06
2.80019e+06,1055,2,0,14742,1135,0,120,0,0,0,0,0,0,0,0,0,0,2.81986e+06
2.80469e+06,1188,3,0,14578,1218,0,119,0,0,0,0,0,0,0,0,0,0,2.82448e+06
2.80926e+06,1342,3,0,14393,1282,0,132,0,0,0,0,0,0,0,0,0,0,2.82902e+06
2.81371e+06,1497,4,0,14261,1355,0,129,0,0,0,0,0,0,0,0,0,0,2.83361e+06
2.81813e+06,1689,4,0,14145,1383,0,135,0,0,0,0,0,0,0,0,0,0,2.83817e+06
2.82266e+06,1863,3,0,14036,1474,0,143,0,0,0,0,0,0,0,0,0,0,2.84272e+06
2.82708e+06,2082,4,0,13897,1510,0,149,0,0,0,0,0,0,0,0,0,0,2.84735e+06
2.83154e+06,2293,2,0,13734,1530,0,148,0,0,0,0,0,0,0,0,0,0,2.85188e+06
2.83584e+06,2515,0,0,13637,1539,0,153,0,0,0,0,0,0,0,0,0,0,2.85639e+06
2.8402e+06,2734,1,0,13503,1581,0,155,0,0,0,0,0,0,0,0,0,0,2.86084e+06
2.84468e+06,2952,1,0,13422,1579,0,160,0,0,0,0,0,0,0,0,0,0,2.86536e+06
2.84907e+06,3212,1,0,13257,1593,0,162,0,0,0,0,0,0,0,0,0,0,2.8699e+06
2.85346e+06,3468,1,0,13105,1576,0,170,0,0,0,0,0,0,0,0,0,0,2.87442e+06
2.8579e+06,3686,2,0,13019,1600,0,176,0,0,0,0,0,0,0,0,0,0,2.87904e+06
