male, female, male hasTB, female hasTB, male hasTBinTrt, female hasTBinTrt, male hasTBhadTrt, female hasTBhadTrt, (rows are ages 0 5 10 etc),,,,,,,,,,,,,,,,,,,
19059,18921,18,12,3,4,2,3,0,1,685,719,0,0,0,0,0,0,0,0
19414,19058,47,47,9,11,7,11,0,0,2898,2888,0,0,1,0,0,0,0,0
17884,17547,39,47,12,12,7,5,0,1,4955,4672,3,2,0,1,0,0,0,0
15751,15583,34,31,11,6,7,5,3,1,5850,5771,1,3,0,1,0,0,0,0
14057,13860,31,21,10,7,8,3,1,0,6325,6242,0,3,0,1,0,0,0,0
12712,12214,22,15,6,5,3,4,0,0,6429,6145,0,0,0,0,0,0,0,0
11195,10964,25,29,5,9,4,9,1,0,6177,6088,0,0,0,0,3,0,0,0
9778,9674,23,33,8,9,7,9,0,3,5789,5722,0,0,1,0,0,1,0,0
8579,8664,33,34,12,15,9,12,0,1,5317,5520,0,0,0,0,1,1,0,0
7473,7612,29,33,7,14,4,10,0,1,4971,4999,0,0,0,0,1,0,0,0
6327,6555,44,28,19,9,18,7,3,3,4299,4425,0,1,0,0,0,1,0,0
5198,5556,32,36,16,15,15,11,1,1,3606,3842,0,0,0,0,3,2,0,0
4139,4315,31,28,14,8,12,7,0,0,2982,3064,0,0,0,0,3,2,0,0
3058,3335,16,23,8,11,6,7,0,2,2212,2405,0,0,1,1,1,0,0,0
1925,2328,15,19,5,7,3,6,0,0,1368,1713,0,0,0,0,0,1,0,0
1120,1455,14,10,6,4,6,4,2,0,814,1053,0,0,1,0,1,0,0,0
543,769,4,11,2,5,2,5,0,0,418,547,0,0,0,0,0,0,0,0
238,298,2,3,1,1,1,1,0,0,177,217,0,0,0,0,0,0,0,0
64,159,0,1,0,1,0,1,0,0,47,122,0,0,0,0,0,0,0,0
22,22,0,0,0,0,0,0,0,0,21,16,0,0,0,0,0,0,0,0
