male, female, male hasTB, female hasTB, male hasTBinTrt, female hasTBinTrt, male hasTBhadTrt, female hasTBhadTrt, (rows are ages 0 5 10 etc),,,,,,,,,,,,,,,,,,,
19328,19204,17,26,5,1,4,1,0,0,966,982,1,4,0,0,0,0,0,0
19148,18638,68,58,19,11,14,8,4,1,3482,3298,3,4,0,1,0,0,0,0
17012,16803,61,55,16,11,12,10,2,0,5202,4990,2,2,1,1,0,0,0,0
15083,15007,48,43,15,12,11,8,2,1,5944,5873,1,0,0,0,0,0,0,0
13495,13307,28,32,9,11,5,10,0,0,6176,6068,0,4,0,0,0,0,0,0
12309,11646,25,30,6,6,4,5,1,0,6353,6109,0,0,1,1,0,0,0,0
10710,10540,34,37,12,4,11,4,0,3,6053,5886,1,0,0,1,0,3,0,0
9368,9324,38,41,9,15,7,13,1,0,5579,5645,0,0,1,0,1,1,0,0
8205,8368,51,42,19,20,13,19,1,0,5203,5366,0,0,0,0,2,0,0,0
7184,7218,44,40,16,13,11,11,1,3,4772,4804,0,0,0,0,3,4,0,0
6112,6282,54,38,14,10,11,10,2,0,4181,4241,0,0,0,0,5,1,0,0
5007,5180,30,43,7,9,7,8,3,1,3553,3668,0,0,0,0,1,1,0,0
3945,4158,26,41,14,11,13,10,1,1,2839,2975,0,0,0,0,2,1,0,0
2845,3206,25,22,9,5,8,5,1,0,2035,2315,0,0,0,0,1,0,0,0
1819,2194,19,22,6,4,6,4,0,0,1328,1611,0,0,0,0,0,1,0,0
1061,1354,12,8,5,1,4,1,0,0,782,980,0,0,0,0,0,0,0,0
514,703,3,4,1,0,1,0,0,0,393,512,0,0,0,0,0,0,0,0
226,317,2,3,1,0,1,0,0,0,162,228,0,0,0,0,0,0,0,0
69,125,0,3,0,1,0,1,0,0,59,99,0,0,0,0,0,0,0,0
18,16,0,0,0,0,0,0,0,0,15,12,0,0,0,0,0,0,0,0
