male, female, male hasTB, female hasTB, male hasTBinTrt, female hasTBinTrt, male hasTBhadTrt, female hasTBhadTrt, (rows are ages 0 5 10 etc),,,,,,,,,,,,,,,,,,,
19228,19445,41,26,0,0,0,0,0,0,1381,1305,6,2,0,0,0,0,0,0
17472,17296,88,89,0,0,0,0,0,0,3654,3583,1,1,1,1,0,0,0,0
15411,15410,81,81,10,6,9,5,5,6,4821,4781,5,2,1,1,0,0,0,0
14157,13383,57,56,5,9,4,9,5,5,5595,5310,1,0,0,1,0,0,0,0
12380,12209,41,54,7,9,6,7,3,1,5879,5712,1,0,1,0,0,0,0,0
11163,10769,39,38,0,0,0,0,0,0,5846,5737,0,1,0,1,0,0,0,0
9884,9637,40,43,5,2,4,2,0,3,5574,5532,1,0,0,0,1,1,0,0
8766,8481,40,50,15,19,14,18,4,7,5391,5144,0,1,2,0,0,0,0,0
7633,7645,56,56,0,0,0,0,0,0,4871,4922,1,0,0,0,2,1,0,0
6650,6660,44,61,5,7,5,6,4,4,4470,4450,0,0,0,0,2,3,0,0
5601,5794,61,50,6,3,6,3,5,3,3855,4011,0,0,0,0,4,1,0,0
4511,4773,51,50,1,1,1,0,0,0,3160,3363,0,0,0,0,1,0,0,0
3462,3818,40,60,0,0,0,0,0,0,2489,2703,0,0,0,0,1,1,0,0
2444,2937,37,51,0,0,0,0,0,0,1778,2104,0,0,0,0,1,1,0,0
1660,1887,23,20,0,0,0,0,0,0,1197,1386,0,0,0,0,0,1,0,0
886,1226,13,11,0,0,0,0,0,0,646,945,0,0,0,0,0,1,0,0
481,642,8,6,0,0,0,0,0,0,378,485,0,0,0,0,0,1,0,0
209,274,9,4,0,0,0,0,0,0,149,203,0,0,0,0,2,0,0,0
63,81,0,0,0,0,0,0,0,0,45,64,0,0,0,0,0,0,0,0
12,15,0,1,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0
