male, female, male hasTB, female hasTB, male hasTBinTrt, female hasTBinTrt, male hasTBhadTrt, female hasTBhadTrt, (rows are ages 0 5 10 etc),,,,,,,,,,,,,,,,,,,
19190,19047,9,7,4,4,3,3,0,0,464,471,0,0,0,0,0,0,0,0
19456,19464,11,9,7,7,6,7,0,0,2136,2180,1,1,0,0,0,0,0,0
17981,17822,18,21,10,10,6,10,1,1,4247,4210,2,2,1,2,0,0,0,0
15879,16089,20,15,13,10,12,8,1,0,5248,5373,0,0,0,1,0,0,0,0
14533,13867,18,10,13,7,12,5,0,0,6056,5694,1,0,2,1,0,0,0,0
12623,12405,13,7,9,3,8,3,0,0,6105,6009,0,1,1,2,0,0,0,0
11416,11028,25,20,8,5,6,3,0,0,6125,5913,1,1,1,0,0,3,0,0
10069,9809,29,25,8,6,8,4,0,0,5793,5694,0,0,1,0,2,2,0,0
8753,8674,31,33,15,15,13,15,0,0,5342,5337,0,2,1,0,5,0,0,0
7669,7696,33,26,20,15,18,13,0,2,4977,4938,0,0,0,0,2,1,0,0
6663,6670,20,29,10,19,10,17,0,1,4439,4470,0,0,2,0,2,2,0,0
5214,5771,40,33,14,14,13,12,0,1,3587,3978,0,0,0,0,1,2,0,0
4165,4549,21,30,13,9,13,9,0,3,2915,3204,0,0,0,0,2,3,0,0
2954,3425,10,18,8,8,6,8,0,0,2108,2430,0,0,0,0,1,2,0,0
1973,2410,17,13,7,2,6,1,0,0,1421,1750,0,0,0,0,1,1,0,0
1138,1429,11,18,0,3,0,2,0,0,820,1046,0,0,0,0,0,0,0,0
528,775,2,9,0,0,0,0,0,0,396,582,0,0,0,0,0,0,0,0
228,339,4,6,0,0,0,0,0,0,174,247,0,0,0,0,0,0,0,0
71,115,0,1,0,0,0,0,0,0,54,87,0,0,0,0,0,0,0,0
21,25,0,0,0,0,0,0,0,0,14,18,0,0,0,0,0,0,0,0
