round, GPUCB, decomposed GPUCB, EI, decomposed EI, POI, decomposed POI
0, 2035.653342039191, 2030.5230290685495, 2233.77293935037, 2074.764624616042, 2100.3792814189446, 2078.57114374618
1, 2030.6653889159138, 2055.5690186841916, 2320.4641684141225, 2616.522975518667, 2000.3082715955643, 4253.738538178292
2, 
