round, GPUCB, decomposed GPUCB, EI, decomposed EI, POI, decomposed POI
0, 1203.0882449852397, 1185.1250381561745, 1202.5899261972475, 1119.9508173894549, 
1, 1192.842577594421, 1187.8844519835116, 1172.5495167133552, 1176.9794297188055, 
2, 1178.621483668458, 1200.0585408673683, 1189.2480816363243, 1103.3476031635482, 
3, 1193.999454156102, 1188.705931468234, 1206.0662232117818, 1083.5790194898025, 
4, 1184.7111145342594, 1184.543738231627, 1214.4398516763044, 1095.5043420572194, 
5, 1183.7986077720336, 1182.7551783265822, 1193.529659192017, 1100.1929742131547, 
6, 1190.833755691746, 1185.1609620238637, 1171.3909541316923, 1081.8324630622615, 
7, 1187.59312755949, 1199.60664067673, 1200.0862511489524, 1152.2822735206134, 
8, 1183.1125664480364, 1185.2604650040562, 1205.228823051065, 1087.4339264608375, 
9, 1195.9944073180466, 1180.2335447145929, 1194.0623819367072, 1114.8693277707446, 
