round, GPUCB, decomposed GPUCB, EI, decomposed EI, POI, decomposed POI
0, 1957.76482665, 1967.11856565, 1823.82506994, 1761.07656094, 
1, 1930.95477527, 1915.70989043, 1766.85157244, 1770.52116661, 
2, 1916.04219346, 1913.71933516, 1801.0218701, 1758.2127324, 
3, 1892.26104871, 1902.88851309, 1865.96579956, 1756.09812506, 
4, 1938.08535681, 1935.47348707, 1794.07428136, 1732.56590044, 
5, 1928.44696411, 1945.10019472, 1784.10823169, 1733.25777093, 
6, 1894.13467637, 1894.04463236, 1912.45834053, 1755.59590198, 
7, 1935.54153227, 1952.69761522, 1869.42839861, 1730.34416995, 
8, 1946.79871449, 1955.9913023, 1749.03442704, 1773.93910457, 
9, 1986.87138485, 1992.58388566, 1762.31620437, 1741.66782704, 
