male, female, male hasTB, female hasTB, male hasTBinTrt, female hasTBinTrt, male hasTBhadTrt, female hasTBhadTrt, (rows are ages 0 5 10 etc),,,,,,,,,,,,,,,,,,,
19525,19482,17,16,6,6,6,4,0,1,892,885,3,2,0,0,0,0,0,0
19037,19227,51,42,25,14,24,12,1,3,3112,3084,4,1,2,1,0,0,0,0
17393,16949,40,39,14,14,10,9,3,2,5114,4918,0,0,0,2,0,0,0,0
15269,15191,32,30,13,12,9,11,1,3,5810,5794,0,2,0,3,0,0,0,0
13883,13386,26,27,11,10,7,10,0,1,6394,6239,1,1,1,0,0,0,0,0
12111,11996,29,19,12,6,9,5,1,1,6382,6374,1,0,1,0,0,0,0,0
10853,10636,13,20,10,18,9,18,1,1,6100,5932,0,0,0,0,1,0,0,0
9481,9483,25,24,10,8,8,5,1,1,5683,5697,0,0,0,0,1,5,0,0
8358,8323,46,47,8,5,4,5,0,0,5391,5339,0,0,0,0,5,0,0,0
7344,7295,54,46,11,7,10,6,0,1,4895,4897,1,0,0,0,1,2,0,0
6054,6372,49,69,5,8,3,8,1,1,4191,4401,0,0,0,1,3,2,0,0
5081,5435,55,55,2,1,2,1,0,0,3529,3863,1,1,1,0,2,1,0,0
3951,4432,56,48,1,3,1,2,0,1,2815,3196,0,0,0,0,3,0,0,0
2860,3301,25,32,8,7,8,5,0,0,2062,2387,0,0,0,0,0,1,0,0
1860,2277,20,11,10,5,10,5,0,1,1358,1658,0,0,0,0,1,0,0,0
1104,1392,12,3,1,3,1,3,0,0,803,1032,0,0,0,0,0,0,0,0
529,769,4,7,0,2,0,2,0,0,404,571,0,0,0,0,1,0,0,0
240,320,3,1,0,0,0,0,0,0,177,233,0,0,0,0,0,0,0,0
67,115,0,2,0,0,0,0,0,0,47,82,0,0,0,0,0,0,0,0
15,19,0,1,0,1,0,1,0,0,12,12,0,0,0,0,0,0,0,0
