undiscounted costs incl burninTime
3.03275e+06
3.03809e+06
3.04319e+06
3.04911e+06
3.0555e+06
3.06172e+06
3.0681e+06
3.0749e+06
3.08204e+06
3.08982e+06
3.0973e+06
3.10461e+06
3.11251e+06
3.12e+06
3.12804e+06
3.13504e+06
3.14214e+06
3.14977e+06
3.15676e+06
3.16379e+06
3.17129e+06
3.18008e+06
3.18735e+06
3.19405e+06
3.20122e+06
3.21005e+06
3.21835e+06
3.22526e+06
3.23205e+06
3.23989e+06
3.24703e+06
3.25371e+06
3.26082e+06
3.2675e+06
3.27546e+06
3.28222e+06
3.2894e+06
3.2957e+06
3.3027e+06
3.31034e+06
3.31858e+06
3.32553e+06
3.33336e+06
3.34104e+06
3.34749e+06
3.35499e+06
3.35939e+06
3.3664e+06
3.37299e+06
3.38221e+06
3.39029e+06
3.3987e+06
3.40684e+06
3.4131e+06
3.41948e+06
3.42512e+06
3.43329e+06
3.44052e+06
3.44644e+06
3.45564e+06
3.46667e+06
3.47552e+06
3.48149e+06
3.48737e+06
3.49355e+06
3.50108e+06
3.50483e+06
3.51266e+06
3.51795e+06
3.52436e+06
3.52954e+06
3.53559e+06
3.54453e+06
3.55205e+06
3.5585e+06
3.56776e+06
3.57662e+06
3.58324e+06
3.59206e+06
3.60313e+06
3.61137e+06
3.61894e+06
3.62534e+06
3.63269e+06
3.63995e+06
3.64699e+06
3.6535e+06
3.6598e+06
3.66739e+06
3.67508e+06
3.68377e+06
3.69118e+06
3.69962e+06
3.70791e+06
3.71311e+06
3.721e+06
3.7271e+06
3.73554e+06
3.74031e+06
3.74572e+06
3.75547e+06
3.75963e+06
3.76474e+06
3.77097e+06
3.77447e+06
3.78009e+06
3.78558e+06
3.79183e+06
3.79884e+06
3.80487e+06
3.8116e+06
3.81839e+06
3.82517e+06
3.83132e+06
3.83643e+06
3.84206e+06
3.84832e+06
3.85433e+06
3.86133e+06
3.86835e+06
3.87361e+06
3.88098e+06
3.88643e+06
3.89282e+06
3.89875e+06
3.90433e+06
3.91229e+06
3.91836e+06
3.92657e+06
3.93407e+06
3.9391e+06
3.94514e+06
3.95314e+06
3.95792e+06
3.96453e+06
3.97175e+06
3.97936e+06
3.98564e+06
3.99376e+06
4.00098e+06
4.00549e+06
4.01117e+06
4.01909e+06
4.02678e+06
4.03397e+06
4.04129e+06
4.04848e+06
4.0557e+06
4.06162e+06
4.06721e+06
4.07629e+06
4.08375e+06
4.09164e+06
4.09968e+06
4.10795e+06
4.11698e+06
4.1239e+06
4.13154e+06
4.13799e+06
4.14738e+06
4.15236e+06
4.16007e+06
4.16738e+06
4.17393e+06
4.17992e+06
4.18798e+06
4.19816e+06
4.20606e+06
4.21371e+06
4.22128e+06
4.22794e+06
4.23614e+06
4.23982e+06
4.24756e+06
4.25501e+06
4.26166e+06
4.26997e+06
4.28094e+06
4.29058e+06
4.29898e+06
4.30511e+06
4.31106e+06
4.3174e+06
4.32414e+06
4.33069e+06
4.33812e+06
4.34702e+06
4.3544e+06
4.36409e+06
4.37294e+06
4.38088e+06
4.38999e+06
4.39763e+06
4.40348e+06
4.41358e+06
4.42071e+06
4.43014e+06
4.43596e+06
4.44442e+06
4.45363e+06
4.45942e+06
4.46774e+06
4.47542e+06
4.48593e+06
4.49486e+06
4.50355e+06
4.51244e+06
4.52117e+06
4.53023e+06
4.53992e+06
4.54603e+06
4.55346e+06
4.56278e+06
4.57064e+06
4.57882e+06
4.58676e+06
4.5962e+06
4.6045e+06
4.61099e+06
4.62073e+06
4.62687e+06
4.63572e+06
4.64479e+06
4.65261e+06
4.66311e+06
4.66835e+06
4.67802e+06
4.68578e+06
4.68967e+06
4.71146e+06
4.71931e+06
4.72757e+06
4.73327e+06
4.7398e+06
4.74919e+06
4.75357e+06
4.7632e+06
4.77169e+06
4.78124e+06
4.79207e+06
4.80083e+06
4.80744e+06
4.81602e+06
4.82392e+06
4.83108e+06
4.83885e+06
4.8449e+06
4.85215e+06
4.86026e+06
4.86903e+06
4.87807e+06
4.88631e+06
4.89469e+06
4.89368e+06
4.90384e+06
4.91016e+06
4.92077e+06
4.92908e+06
4.93897e+06
4.95045e+06
4.96122e+06
4.96905e+06
4.97486e+06
4.98308e+06
4.99137e+06
4.99803e+06
5.00585e+06
5.01201e+06
5.0229e+06
5.02955e+06
5.0409e+06
5.05119e+06
5.05892e+06
5.06818e+06
5.07678e+06
5.08508e+06
5.09367e+06
5.10317e+06
5.1108e+06
5.11931e+06
5.12731e+06
5.13692e+06
5.14765e+06
5.1548e+06
5.16444e+06
5.17233e+06
5.17993e+06
5.18921e+06
5.19646e+06
5.20409e+06
5.21239e+06
5.21889e+06
5.22787e+06
5.23578e+06
5.24369e+06
5.2518e+06
5.26213e+06
5.27047e+06
5.27824e+06
5.28708e+06
5.29552e+06
