male, female, male hasTB, female hasTB, male hasTBinTrt, female hasTBinTrt, male hasTBhadTrt, female hasTBhadTrt, (rows are ages 0 5 10 etc),,,,,,,,,,,,,,,,,,,
1688,1668,4,5,0,0,0,0,0,0,119,129,0,0,0,0,0,0,0,0
1465,1444,6,5,1,0,1,0,0,0,319,277,0,0,0,0,0,0,0,0
1296,1291,11,8,0,0,0,0,0,1,423,372,0,0,0,0,0,0,0,0
1192,1148,4,5,0,1,0,1,0,0,485,465,1,1,0,0,0,0,0,0
1102,1022,2,4,0,0,0,0,0,0,493,435,0,0,1,0,0,0,0,0
936,907,3,1,1,0,1,0,1,0,470,436,0,0,0,0,0,0,0,0
819,834,2,7,0,0,0,0,0,0,447,468,0,0,0,0,0,0,0,0
749,752,3,6,0,1,0,1,0,0,429,449,0,0,0,0,0,0,0,0
636,645,3,3,0,0,0,0,0,0,384,397,0,0,0,0,1,0,0,0
582,568,6,7,1,1,1,1,1,0,389,383,0,0,0,0,0,1,0,0
484,485,6,6,0,0,0,0,0,0,339,322,0,0,0,0,0,0,0,0
393,417,7,2,0,0,0,0,1,0,285,282,0,0,0,0,0,0,0,0
296,344,3,4,0,0,0,0,0,0,213,256,0,0,0,0,0,0,0,0
217,254,2,1,1,0,1,0,0,0,162,191,0,0,0,0,0,0,0,0
142,179,1,2,0,0,0,0,0,0,98,144,0,0,0,0,0,0,0,0
86,108,4,0,0,0,0,0,0,0,66,81,0,0,0,0,1,0,0,0
36,60,0,1,0,0,0,0,0,0,26,45,0,0,0,0,0,0,0,0
20,20,2,1,0,0,0,0,0,0,12,16,0,0,0,0,0,0,0,0
9,6,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0
1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
